City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,57.90,68.95,68.95
Caloocan City,RON 95,53.00,64.95,61.75
Caloocan City,RON 91,52.00,63.95,60.25
Caloocan City,DIESEL,47.10,54.70,52.85
Caloocan City,DIESEL PLUS,51.15,57.95,#N/A
Caloocan City,KEROSENE,64.25,65.97,#N/A
Quezon City,RON 100,62.70,63.76,63.76
Quezon City,RON 97,55.80,69.45,57.40
Quezon City,RON 95,53.25,64.55,#N/A
Quezon City,RON 91,52.55,62.60,55.45
Quezon City,DIESEL,46.95,54.65,49.85
Quezon City,DIESEL PLUS,50.85,63.25,51.15
Quezon City,KEROSENE,65.09,71.80,#N/A
Manila,RON 100,63.68,63.88,63.68
Manila,RON 97,58.95,72.80,#N/A
Manila,RON 95,55.75,67.46,#N/A
Manila,RON 91,54.20,64.14,57.65
Manila,DIESEL,48.29,56.89,51.55
Manila,DIESEL PLUS,53.20,62.05,#N/A
Manila,KEROSENE,64.31,69.80,#N/A
Pasig City,RON 100,63.75,66.36,#N/A
Pasig City,RON 97,56.50,71.50,#N/A
Pasig City,RON 95,56.50,66.80,62.70
Pasig City,RON 91,56.00,63.29,56.00
Pasig City,DIESEL,49.00,55.65,51.35
Pasig City,DIESEL PLUS,53.35,60.73,60.15
Pasig City,KEROSENE,64.98,66.00,#N/A
Taguig Cty,RON 100,64.85,65.65,64.85
Taguig Cty,RON 97,62.85,74.60,69.25
Taguig Cty,RON 95,59.95,70.10,61.85
Taguig Cty,RON 91,58.95,64.95,60.35
Taguig Cty,DIESEL,51.30,57.50,54.80
Taguig Cty,DIESEL PLUS,55.30,64.90,55.30
Taguig Cty,KEROSENE,73.19,76.05,#N/A
