City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,62.20,72.65,#N/A
Caloocan City,RON 95,56.00,66.90,66.79
Caloocan City,RON 91,55.00,67.10,65.19
Caloocan City,DIESEL,54.00,62.05,60.50
Caloocan City,DIESEL PLUS,59.25,66.55,#N/A
Caloocan City,KEROSENE,69.45,70.67,#N/A
Quezon City,RON 100,64.20,69.90,#N/A
Quezon City,RON 97,59.00,74.65,#N/A
Quezon City,RON 95,58.00,68.15,66.25
Quezon City,RON 91,57.50,66.70,61.70
Quezon City,DIESEL,54.10,59.95,57.25
Quezon City,DIESEL PLUS,58.55,64.10,#N/A
Quezon City,KEROSENE,70.29,77.02,#N/A
Manila,RON 100,65.45,71.55,#N/A
Manila,RON 97,62.24,74.85,70.75
Manila,RON 95,60.80,70.80,62.45
Manila,RON 91,58.05,67.85,63.25
Manila,DIESEL,53.30,63.05,62.00
Manila,DIESEL PLUS,59.00,69.21,#N/A
Manila,KEROSENE,69.51,75.45,#N/A
Pasig City,RON 100,67.55,74.20,#N/A
Pasig City,RON 97,60.90,73.05,#N/A
Pasig City,RON 95,62.10,70.20,65.25
Pasig City,RON 91,59.90,69.20,64.25
Pasig City,DIESEL,55.45,64.80,59.65
Pasig City,DIESEL PLUS,61.65,66.80,64.80
Pasig City,KEROSENE,70.18,72.45,#N/A
Taguig Cty,RON 100,69.30,69.30,69.30
Taguig Cty,RON 97,64.30,76.05,70.70
Taguig Cty,RON 95,64.30,71.55,66.20
Taguig Cty,RON 91,63.30,69.95,64.30
Taguig Cty,DIESEL,58.55,65.95,59.45
Taguig Cty,DIESEL PLUS,61.45,70.45,61.45
Taguig Cty,KEROSENE,78.39,79.60,#N/A
