City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,61.07,72.75,#N/A
Caloocan City,RON 95,56.00,70.75,67.85
Caloocan City,RON 91,55.00,64.90,64.35
Caloocan City,DIESEL,53.10,61.00,61.00
Caloocan City,DIESEL PLUS,62.55,68.50,#N/A
Caloocan City,KEROSENE,72.64,74.22,#N/A
Quezon City,RON 100,67.10,70.10,#N/A
Quezon City,RON 97,54.80,72.15,61.55
Quezon City,RON 95,53.80,71.40,54.70
Quezon City,RON 91,53.30,67.15,60.45
Quezon City,DIESEL,52.25,62.40,57.20
Quezon City,DIESEL PLUS,57.30,66.30,#N/A
Quezon City,KEROSENE,73.84,80.50,#N/A
Manila,RON 100,67.90,69.35,#N/A
Manila,RON 97,64.00,74.70,#N/A
Manila,RON 95,57.15,72.70,64.95
Manila,RON 91,56.65,65.80,62.45
Manila,DIESEL,53.46,63.00,60.85
Manila,DIESEL PLUS,57.35,69.27,67.50
Manila,KEROSENE,71.85,73.67,#N/A
Pasig City,RON 100,66.55,68.25,#N/A
Pasig City,RON 97,61.75,73.55,#N/A
Pasig City,RON 95,60.54,71.55,63.00
Pasig City,RON 91,59.04,64.65,59.45
Pasig City,DIESEL,55.55,61.75,57.70
Pasig City,DIESEL PLUS,60.20,69.65,#N/A
Pasig City,KEROSENE,73.73,82.04,#N/A
Taguig Cty,RON 100,71.50,72.15,71.50
Taguig Cty,RON 97,63.60,74.85,#N/A
Taguig Cty,RON 95,61.95,72.55,64.20
Taguig Cty,RON 91,60.90,66.80,62.70
Taguig Cty,DIESEL,55.10,60.70,60.70
Taguig Cty,DIESEL PLUS,61.40,69.60,62.10
Taguig Cty,KEROSENE,81.99,82.10,#N/A
Cities,#N/A,#N/A,#N/A,#N/A
Makati City,RON 100,71.25,71.65,71.25
Makati City,RON 97,73.90,75.80,74.35
Makati City,RON 95,65.05,73.80,67.25
Makati City,RON 91,62.55,66.90,64.75
Makati City,DIESEL,58.80,61.55,60.65
Makati City,DIESEL PLUS,62.70,69.45,#N/A
Makati City,KEROSENE,73.66,73.66,#N/A
Parañaque City,RON 100,67.45,71.25,70.70
Parañaque City,RON 97,66.67,75.73,#N/A
Parañaque City,RON 95,63.45,76.25,65.70
Parañaque City,RON 91,61.75,75.25,64.20
Parañaque City,DIESEL,56.94,66.60,57.95
Parañaque City,DIESEL PLUS,59.95,75.44,#N/A
Parañaque City,KEROSENE,72.05,72.05,#N/A
Muntinlupa City,RON 100,69.15,73.70,#N/A
Muntinlupa City,RON 97,65.15,77.40,#N/A
Muntinlupa City,RON 95,62.85,75.40,69.60
Muntinlupa City,RON 91,61.35,68.65,67.60
Muntinlupa City,DIESEL,57.60,63.71,60.55
Muntinlupa City,DIESEL PLUS,62.30,71.61,65.86
Muntinlupa City,KEROSENE,74.49,74.49,#N/A
Pasay City,RON 100,70.05,71.30,#N/A
Pasay City,RON 97,68.29,75.60,#N/A
Pasay City,RON 95,58.70,74.85,58.70
Pasay City,RON 91,57.70,73.20,65.80
Pasay City,DIESEL,54.50,66.85,59.55
Pasay City,DIESEL PLUS,62.35,69.30,#N/A
Pasay City,KEROSENE,74.36,79.40,#N/A
