City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,62.55,74.90,#N/A
Caloocan City,RON 95,56.00,70.75,68.05
Caloocan City,RON 91,55.00,66.90,64.55
Caloocan City,DIESEL,53.69,62.35,61.25
Caloocan City,DIESEL PLUS,62.60,68.55,#N/A
Caloocan City,KEROSENE,73.34,74.92,#N/A
Quezon City,RON 100,67.10,68.50,#N/A
Quezon City,RON 97,56.30,72.25,#N/A
Quezon City,RON 95,55.30,71.40,#N/A
Quezon City,RON 91,54.80,66.15,60.05
Quezon City,DIESEL,52.70,62.45,#N/A
Quezon City,DIESEL PLUS,59.20,68.50,#N/A
Quezon City,KEROSENE,74.54,81.20,#N/A
Manila,RON 100,67.90,69.40,#N/A
Manila,RON 97,64.00,75.00,70.00
Manila,RON 95,57.99,72.70,64.95
Manila,RON 91,56.80,65.80,62.45
Manila,DIESEL,53.75,63.05,59.35
Manila,DIESEL PLUS,57.20,69.32,67.55
Manila,KEROSENE,71.40,74.37,#N/A
Pasig City,RON 100,66.55,68.25,#N/A
Pasig City,RON 97,63.60,73.85,#N/A
Pasig City,RON 95,60.24,71.60,63.00
Pasig City,RON 91,58.74,64.65,62.60
Pasig City,DIESEL,56.05,61.80,58.15
Pasig City,DIESEL PLUS,60.25,69.70,#N/A
Pasig City,KEROSENE,74.43,82.59,#N/A
Taguig Cty,RON 100,71.20,72.15,#N/A
Taguig Cty,RON 97,66.11,76.75,#N/A
Taguig Cty,RON 95,62.60,73.68,64.20
Taguig Cty,RON 91,61.20,67.55,67.55
Taguig Cty,DIESEL,56.05,62.78,61.65
Taguig Cty,DIESEL PLUS,62.15,69.65,62.15
Taguig Cty,KEROSENE,82.69,84.40,#N/A
Cities,#N/A,#N/A,#N/A,#N/A
Makati City,RON 100,71.25,71.65,71.25
Makati City,RON 97,73.90,76.10,74.65
Makati City,RON 95,64.90,73.80,67.25
Makati City,RON 91,62.55,67.15,64.75
Makati City,DIESEL,58.85,61.65,60.70
Makati City,DIESEL PLUS,62.85,69.50,62.85
Makati City,KEROSENE,74.36,74.36,#N/A
Parañaque City,RON 100,67.45,71.70,#N/A
Parañaque City,RON 97,66.67,75.73,#N/A
Parañaque City,RON 95,63.45,75.65,65.70
Parañaque City,RON 91,61.45,74.65,64.75
Parañaque City,DIESEL,57.80,65.80,58.00
Parañaque City,DIESEL PLUS,61.00,79.50,61.00
Parañaque City,KEROSENE,72.75,72.75,#N/A
Muntinlupa City,RON 100,69.15,73.60,#N/A
Muntinlupa City,RON 97,65.15,77.70,#N/A
Muntinlupa City,RON 95,64.15,75.40,64.45
Muntinlupa City,RON 91,62.65,68.65,62.95
Muntinlupa City,DIESEL,59.35,63.76,59.35
Muntinlupa City,DIESEL PLUS,62.35,71.56,#N/A
Muntinlupa City,KEROSENE,74.20,74.20,#N/A
Pasay City,RON 100,70.05,71.30,#N/A
Pasay City,RON 97,68.29,75.90,#N/A
Pasay City,RON 95,59.50,74.25,63.05
Pasay City,RON 91,58.50,72.60,65.80
Pasay City,DIESEL,55.69,66.05,59.60
Pasay City,DIESEL PLUS,62.40,70.15,#N/A
Pasay City,KEROSENE,75.06,80.10,#N/A
