City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,63.00,75.45,#N/A
Caloocan City,RON 95,57.60,69.15,68.00
Caloocan City,RON 91,57.00,67.35,67.35
Caloocan City,DIESEL,52.29,58.40,57.55
Caloocan City,DIESEL PLUS,55.85,63.35,#N/A
Caloocan City,KEROSENE,68.40,70.12,#N/A
Quezon City,RON 100,68.50,68.86,#N/A
Quezon City,RON 97,61.15,74.55,#N/A
Quezon City,RON 95,58.65,70.09,62.05
Quezon City,RON 91,57.95,70.35,60.55
Quezon City,DIESEL,52.45,59.39,53.85
Quezon City,DIESEL PLUS,55.55,63.85,55.85
Quezon City,KEROSENE,69.24,75.77,#N/A
Manila,RON 100,67.35,70.90,#N/A
Manila,RON 97,64.05,77.90,#N/A
Manila,RON 95,61.44,73.10,67.90
Manila,RON 91,59.30,69.24,64.95
Manila,DIESEL,53.20,61.85,58.60
Manila,DIESEL PLUS,56.80,66.75,#N/A
Manila,KEROSENE,68.46,72.40,#N/A
Pasig City,RON 100,68.85,77.85,#N/A
Pasig City,RON 97,64.10,77.25,#N/A
Pasig City,RON 95,61.60,71.05,67.90
Pasig City,RON 91,61.10,68.39,66.90
Pasig City,DIESEL,53.70,63.05,56.05
Pasig City,DIESEL PLUS,58.05,64.85,64.85
Pasig City,KEROSENE,69.13,70.15,#N/A
Taguig Cty,RON 100,70.25,72.95,#N/A
Taguig Cty,RON 97,67.95,79.70,74.35
Taguig Cty,RON 95,65.30,75.20,69.45
Taguig Cty,RON 91,64.50,71.09,67.95
Taguig Cty,DIESEL,56.20,63.10,59.50
Taguig Cty,DIESEL PLUS,59.60,70.50,64.10
Taguig Cty,KEROSENE,77.34,79.45,#N/A
