City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,60.65,71.15,#N/A
Caloocan City,RON 95,54.15,65.74,63.70
Caloocan City,RON 91,53.65,64.24,63.05
Caloocan City,DIESEL,50.60,57.00,56.15
Caloocan City,DIESEL PLUS,56.50,61.55,#N/A
Caloocan City,KEROSENE,66.20,67.92,#N/A
Quezon City,RON 100,62.20,64.20,62.20
Quezon City,RON 97,56.85,70.75,#N/A
Quezon City,RON 95,55.85,65.85,61.20
Quezon City,RON 91,55.40,66.05,58.20
Quezon City,DIESEL,50.85,57.65,53.75
Quezon City,DIESEL PLUS,55.75,62.05,56.25
Quezon City,KEROSENE,67.04,73.77,#N/A
Manila,RON 100,63.05,66.60,#N/A
Manila,RON 97,60.39,73.60,#N/A
Manila,RON 95,58.85,68.80,61.65
Manila,RON 91,55.95,67.10,60.65
Manila,DIESEL,50.45,60.34,56.80
Manila,DIESEL PLUS,55.65,64.95,#N/A
Manila,KEROSENE,66.26,72.20,#N/A
Pasig City,RON 100,66.60,73.55,#N/A
Pasig City,RON 97,59.90,72.40,#N/A
Pasig City,RON 95,59.90,67.60,63.50
Pasig City,RON 91,58.75,65.15,59.40
Pasig City,DIESEL,53.60,59.55,56.70
Pasig City,DIESEL PLUS,58.00,63.63,63.05
Pasig City,KEROSENE,66.93,69.80,#N/A
Taguig Cty,RON 100,68.65,69.15,#N/A
Taguig Cty,RON 97,63.65,75.40,75.40
Taguig Cty,RON 95,61.95,70.90,65.15
Taguig Cty,RON 91,60.95,69.30,63.65
Taguig Cty,DIESEL,54.95,64.19,57.70
Taguig Cty,DIESEL PLUS,59.70,68.70,#N/A
Taguig Cty,KEROSENE,75.14,77.25,#N/A
