City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,61.60,74.05,#N/A
Caloocan City,RON 95,56.00,67.75,66.60
Caloocan City,RON 91,55.00,65.95,63.95
Caloocan City,DIESEL,51.59,57.70,56.85
Caloocan City,DIESEL PLUS,55.15,62.65,#N/A
Caloocan City,KEROSENE,68.20,70.02,#N/A
Quezon City,RON 100,67.10,67.46,67.46
Quezon City,RON 97,59.20,73.15,#N/A
Quezon City,RON 95,56.95,68.65,64.10
Quezon City,RON 91,56.25,68.95,59.15
Quezon City,DIESEL,51.40,58.65,53.15
Quezon City,DIESEL PLUS,54.85,63.15,55.15
Quezon City,KEROSENE,69.04,75.77,#N/A
Manila,RON 100,67.38,67.45,67.38
Manila,RON 97,62.65,76.50,#N/A
Manila,RON 95,60.10,71.70,#N/A
Manila,RON 91,57.75,67.84,61.35
Manila,DIESEL,52.30,61.15,55.55
Manila,DIESEL PLUS,56.10,66.05,#N/A
Manila,KEROSENE,67.55,72.20,#N/A
Pasig City,RON 100,67.45,74.45,#N/A
Pasig City,RON 97,60.20,75.30,#N/A
Pasig City,RON 95,60.20,70.50,66.50
Pasig City,RON 91,59.70,66.99,65.50
Pasig City,DIESEL,53.00,60.65,55.35
Pasig City,DIESEL PLUS,57.35,64.73,64.15
Pasig City,KEROSENE,68.93,69.95,#N/A
Taguig Cty,RON 100,68.55,69.35,#N/A
Taguig Cty,RON 97,66.55,78.30,72.95
Taguig Cty,RON 95,63.70,73.80,73.80
Taguig Cty,RON 91,62.90,69.30,69.30
Taguig Cty,DIESEL,55.40,61.50,58.80
Taguig Cty,DIESEL PLUS,58.90,68.90,63.40
Taguig Cty,KEROSENE,77.14,79.45,#N/A
