City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,57.35,70.60,70.60
Caloocan City,RON 95,53.00,66.25,63.56
Caloocan City,RON 91,52.00,62.80,62.45
Caloocan City,DIESEL,47.69,55.40,54.05
Caloocan City,DIESEL PLUS,52.65,59.55,#N/A
Caloocan City,KEROSENE,63.59,65.62,#N/A
Quezon City,RON 100,63.06,65.41,#N/A
Quezon City,RON 97,56.00,71.10,#N/A
Quezon City,RON 95,53.20,66.60,60.35
Quezon City,RON 91,52.30,62.78,58.55
Quezon City,DIESEL,46.95,56.35,50.65
Quezon City,DIESEL PLUS,51.75,64.95,#N/A
Quezon City,KEROSENE,65.24,72.55,#N/A
Manila,RON 100,64.15,65.33,65.33
Manila,RON 97,59.49,74.45,#N/A
Manila,RON 95,55.90,69.11,60.30
Manila,RON 91,55.15,64.09,59.30
Manila,DIESEL,46.75,57.34,53.25
Manila,DIESEL PLUS,52.25,63.75,#N/A
Manila,KEROSENE,65.06,68.30,#N/A
Pasig City,RON 100,65.40,68.01,#N/A
Pasig City,RON 97,57.80,73.25,#N/A
Pasig City,RON 95,56.70,68.45,61.10
Pasig City,RON 91,56.20,63.80,60.10
Pasig City,DIESEL,49.30,57.35,53.55
Pasig City,DIESEL PLUS,55.05,62.43,61.85
Pasig City,KEROSENE,65.13,65.30,#N/A
Taguig Cty,RON 100,66.50,67.00,66.50
Taguig Cty,RON 97,62.15,76.25,70.90
Taguig Cty,RON 95,60.50,71.75,63.50
Taguig Cty,RON 91,59.95,65.99,62.00
Taguig Cty,DIESEL,52.60,57.48,55.00
Taguig Cty,DIESEL PLUS,57.00,66.60,57.00
Taguig Cty,KEROSENE,73.34,76.20,#N/A
