City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,62.40,72.00,#N/A
Caloocan City,RON 95,54.30,66.59,64.55
Caloocan City,RON 91,54.00,65.09,61.90
Caloocan City,DIESEL,52.00,58.25,55.80
Caloocan City,DIESEL PLUS,57.05,62.85,#N/A
Caloocan City,KEROSENE,68.10,69.82,#N/A
Quezon City,RON 100,62.05,70.10,#N/A
Quezon City,RON 97,57.70,71.60,#N/A
Quezon City,RON 95,54.10,66.70,60.05
Quezon City,RON 91,56.25,66.90,59.05
Quezon City,DIESEL,52.15,60.20,55.05
Quezon City,DIESEL PLUS,57.05,64.70,57.05
Quezon City,KEROSENE,68.94,75.67,#N/A
Manila,RON 100,65.50,67.45,#N/A
Manila,RON 97,62.44,74.45,70.05
Manila,RON 95,59.80,69.65,62.50
Manila,RON 91,56.90,67.95,61.50
Manila,DIESEL,51.85,61.75,58.60
Manila,DIESEL PLUS,58.85,66.25,62.35
Manila,KEROSENE,68.16,74.10,#N/A
Pasig City,RON 100,67.55,74.40,#N/A
Pasig City,RON 97,61.10,73.25,#N/A
Pasig City,RON 95,60.75,68.75,65.45
Pasig City,RON 91,59.90,66.50,64.45
Pasig City,DIESEL,54.95,61.20,59.20
Pasig City,DIESEL PLUS,60.00,64.93,64.35
Pasig City,KEROSENE,68.83,71.70,#N/A
Taguig Cty,RON 100,69.50,70.70,#N/A
Taguig Cty,RON 97,64.50,76.25,70.90
Taguig Cty,RON 95,62.75,71.75,67.00
Taguig Cty,RON 91,62.20,70.15,64.50
Taguig Cty,DIESEL,56.45,65.50,59.00
Taguig Cty,DIESEL PLUS,61.00,70.00,62.00
Taguig Cty,KEROSENE,77.04,78.75,#N/A
