City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,73.08,73.08,#N/A
Caloocan City,RON 97,65.05,79.90,79.90
Caloocan City,RON 95,60.85,75.55,74.50
Caloocan City,RON 91,60.00,70.67,64.80
Caloocan City,DIESEL,59.80,68.20,68.20
Caloocan City,DIESEL PLUS,67.10,74.38,#N/A
Caloocan City,KEROSENE,78.85,79.62,#N/A
Quezon City,RON 100,72.89,74.28,#N/A
Quezon City,RON 97,63.25,80.40,#N/A
Quezon City,RON 95,60.80,75.90,#N/A
Quezon City,RON 91,60.10,71.00,#N/A
Quezon City,DIESEL,58.95,68.10,63.60
Quezon City,DIESEL PLUS,65.60,79.80,#N/A
Quezon City,KEROSENE,79.24,85.90,#N/A
Manila,RON 100,73.02,75.35,#N/A
Manila,RON 97,66.60,83.75,79.35
Manila,RON 95,61.60,78.41,74.70
Manila,RON 91,61.10,69.80,69.15
Manila,DIESEL,59.30,69.94,64.70
Manila,DIESEL PLUS,66.50,78.60,66.50
Manila,KEROSENE,78.81,81.30,#N/A
Pasig City,RON 100,73.08,74.21,#N/A
Pasig City,RON 97,65.65,82.55,#N/A
Pasig City,RON 95,65.35,76.95,65.65
Pasig City,RON 91,64.64,70.60,67.05
Pasig City,DIESEL,61.40,69.40,65.00
Pasig City,DIESEL PLUS,65.15,77.15,76.70
Pasig City,KEROSENE,79.13,90.09,#N/A
Taguig Cty,RON 100,75.00,76.50,76.50
Taguig Cty,RON 97,68.60,85.55,80.36
Taguig Cty,RON 95,68.40,81.05,70.50
Taguig Cty,RON 91,67.40,73.15,69.00
Taguig Cty,DIESEL,63.60,70.90,66.60
Taguig Cty,DIESEL PLUS,69.15,81.45,69.30
Taguig Cty,KEROSENE,87.39,90.10,#N/A
