City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,63.93,63.93,#N/A
Caloocan City,RON 97,56.30,70.75,70.75
Caloocan City,RON 95,53.50,66.40,65.35
Caloocan City,RON 91,53.00,61.95,60.94
Caloocan City,DIESEL,48.00,61.55,55.75
Caloocan City,DIESEL PLUS,54.80,61.93,#N/A
Caloocan City,KEROSENE,65.64,67.47,#N/A
Quezon City,RON 100,63.69,64.88,#N/A
Quezon City,RON 97,56.85,71.25,#N/A
Quezon City,RON 95,54.40,66.75,#N/A
Quezon City,RON 91,53.70,61.94,57.75
Quezon City,DIESEL,47.85,56.55,55.95
Quezon City,DIESEL PLUS,52.85,67.35,#N/A
Quezon City,KEROSENE,67.09,73.80,#N/A
Manila,RON 100,64.17,65.93,#N/A
Manila,RON 97,57.89,74.60,70.20
Manila,RON 95,54.30,69.26,65.55
Manila,RON 91,53.80,63.75,61.04
Manila,DIESEL,48.30,57.49,55.65
Manila,DIESEL PLUS,54.05,66.15,62.25
Manila,KEROSENE,66.41,69.15,#N/A
Pasig City,RON 100,64.55,66.60,#N/A
Pasig City,RON 97,57.80,73.40,#N/A
Pasig City,RON 95,56.20,68.60,#N/A
Pasig City,RON 91,56.00,62.40,60.75
Pasig City,DIESEL,49.30,58.85,#N/A
Pasig City,DIESEL PLUS,54.30,64.83,64.25
Pasig City,KEROSENE,66.98,67.15,#N/A
Taguig Cty,RON 100,67.10,67.60,67.10
Taguig Cty,RON 97,62.30,76.40,71.21
Taguig Cty,RON 95,59.95,71.90,64.10
Taguig Cty,RON 91,59.05,65.50,63.65
Taguig Cty,DIESEL,53.15,59.08,54.50
Taguig Cty,DIESEL PLUS,56.60,69.00,69.00
Taguig Cty,KEROSENE,75.24,77.95,#N/A
