City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,67.18,67.18,#N/A
Caloocan City,RON 97,59.15,74.00,74.00
Caloocan City,RON 95,55.00,69.65,67.95
Caloocan City,RON 91,54.00,64.77,64.19
Caloocan City,DIESEL,49.95,58.30,58.30
Caloocan City,DIESEL PLUS,57.10,64.48,#N/A
Caloocan City,KEROSENE,67.79,69.62,#N/A
Quezon City,RON 100,66.67,68.13,#N/A
Quezon City,RON 97,60.10,74.50,#N/A
Quezon City,RON 95,56.30,70.00,62.95
Quezon City,RON 91,55.60,65.19,61.00
Quezon City,DIESEL,49.95,58.25,53.45
Quezon City,DIESEL PLUS,54.70,69.90,#N/A
Quezon City,KEROSENE,69.24,75.95,#N/A
Manila,RON 100,66.87,69.18,#N/A
Manila,RON 97,61.14,77.85,73.45
Manila,RON 95,57.65,72.51,68.80
Manila,RON 91,57.15,67.00,62.80
Manila,DIESEL,50.65,60.04,57.15
Manila,DIESEL PLUS,56.50,68.70,64.80
Manila,KEROSENE,68.56,71.30,#N/A
Pasig City,RON 100,66.93,68.05,#N/A
Pasig City,RON 97,59.75,76.65,#N/A
Pasig City,RON 95,59.75,71.85,60.50
Pasig City,RON 91,59.15,65.65,59.50
Pasig City,DIESEL,51.85,61.40,53.00
Pasig City,DIESEL PLUS,55.00,67.38,66.80
Pasig City,KEROSENE,69.13,69.30,#N/A
Taguig Cty,RON 100,70.35,70.85,70.35
Taguig Cty,RON 97,62.70,79.65,79.65
Taguig Cty,RON 95,63.20,75.15,75.15
Taguig Cty,RON 91,61.60,68.29,65.75
Taguig Cty,DIESEL,55.70,61.63,57.05
Taguig Cty,DIESEL PLUS,59.15,71.55,71.55
Taguig Cty,KEROSENE,77.39,80.10,#N/A
