City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,63.60,74.05,#N/A
Caloocan City,RON 95,55.60,67.79,65.75
Caloocan City,RON 91,55.50,66.29,66.29
Caloocan City,DIESEL,54.00,59.75,59.75
Caloocan City,DIESEL PLUS,58.90,67.95,61.75
Caloocan City,KEROSENE,70.10,71.32,#N/A
Quezon City,RON 100,64.25,71.30,64.25
Quezon City,RON 97,58.90,72.80,#N/A
Quezon City,RON 95,57.90,67.90,64.00
Quezon City,RON 91,57.45,68.10,60.25
Quezon City,DIESEL,54.10,61.25,56.90
Quezon City,DIESEL PLUS,58.90,65.20,58.90
Quezon City,KEROSENE,70.94,77.67,#N/A
Manila,RON 100,66.85,72.95,#N/A
Manila,RON 97,63.64,75.65,71.25
Manila,RON 95,60.86,71.15,63.85
Manila,RON 91,58.85,69.55,64.65
Manila,DIESEL,54.30,63.60,60.45
Manila,DIESEL PLUS,60.40,70.61,64.20
Manila,KEROSENE,70.16,76.10,#N/A
Pasig City,RON 100,68.75,75.50,#N/A
Pasig City,RON 97,62.30,74.45,#N/A
Pasig City,RON 95,62.15,69.95,66.65
Pasig City,RON 91,61.30,68.08,65.65
Pasig City,DIESEL,56.85,63.05,61.05
Pasig City,DIESEL PLUS,62.25,68.20,66.20
Pasig City,KEROSENE,70.83,73.10,#N/A
Taguig Cty,RON 100,70.70,70.70,70.70
Taguig Cty,RON 97,65.70,77.45,72.10
Taguig Cty,RON 95,64.70,72.95,67.20
Taguig Cty,RON 91,63.70,71.35,65.70
Taguig Cty,DIESEL,58.30,67.35,60.85
Taguig Cty,DIESEL PLUS,62.85,71.85,62.85
Taguig Cty,KEROSENE,79.04,80.25,#N/A
