City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,69.28,69.28,#N/A
Caloocan City,RON 97,61.25,76.10,76.10
Caloocan City,RON 95,56.65,71.20,67.56
Caloocan City,RON 91,56.19,66.87,66.45
Caloocan City,DIESEL,53.20,61.80,61.80
Caloocan City,DIESEL PLUS,60.70,67.98,#N/A
Caloocan City,KEROSENE,71.04,72.87,#N/A
Quezon City,RON 100,69.02,70.48,#N/A
Quezon City,RON 97,62.20,76.60,#N/A
Quezon City,RON 95,58.40,72.10,61.65
Quezon City,RON 91,57.70,67.29,61.05
Quezon City,DIESEL,53.45,61.70,59.10
Quezon City,DIESEL PLUS,58.45,73.40,#N/A
Quezon City,KEROSENE,72.49,79.03,#N/A
Manila,RON 100,69.22,71.53,#N/A
Manila,RON 97,63.24,79.95,75.55
Manila,RON 95,59.85,74.61,70.90
Manila,RON 91,59.55,69.10,65.80
Manila,DIESEL,54.99,63.54,60.65
Manila,DIESEL PLUS,60.10,72.20,60.10
Manila,KEROSENE,72.06,74.55,#N/A
Pasig City,RON 100,69.28,70.41,#N/A
Pasig City,RON 97,61.85,78.75,#N/A
Pasig City,RON 95,61.85,73.95,#N/A
Pasig City,RON 91,61.25,67.75,61.85
Pasig City,DIESEL,55.35,64.90,59.15
Pasig City,DIESEL PLUS,58.75,70.88,70.30
Pasig City,KEROSENE,72.38,72.55,#N/A
Taguig Cty,RON 100,72.70,73.20,72.70
Taguig Cty,RON 97,64.80,81.75,76.56
Taguig Cty,RON 95,64.95,77.25,69.70
Taguig Cty,RON 91,63.70,69.45,68.10
Taguig Cty,DIESEL,58.95,64.95,60.80
Taguig Cty,DIESEL PLUS,62.90,75.05,62.90
Taguig Cty,KEROSENE,80.64,83.35,#N/A
