City,Product,Min Price,Max Price,Common Price
#N/A,PRODUCT,INDEPENDENT,OVERALL RANGE,OVERALL RANGE
Caloocan City,RON 100,"46.70
46.20
33.20",52.37,52.37
Caloocan City,RON 97,"46.70
46.20
33.20",50.54,56.35
Caloocan City,RON 95,"46.70
46.20
33.20",44.10,55.63
Caloocan City,RON 91,"46.70
46.20
33.20",43.65,53.63
Caloocan City,DIESEL,"46.70
46.20
33.20",30.00,39.10
Caloocan City,DIESEL PLUS,"46.70
46.20
33.20",37.65,41.43
Caloocan City,KEROSENE,"46.70
46.20
33.20",34.34,36.30
Quezon City,RON 100,"45.95
44.85
33.30",42.75,54.75
Quezon City,RON 97,"45.95
44.85
33.30",45.15,52.75
Quezon City,RON 95,"45.95
44.85
33.30",41.75,55.45
Quezon City,RON 91,"45.95
44.85
33.30",39.75,53.63
Quezon City,DIESEL,"45.95
44.85
33.30",30.10,39.20
Quezon City,DIESEL PLUS,"45.95
44.85
33.30",33.40,40.32
Quezon City,KEROSENE,"45.95
44.85
33.30",35.99,42.32
Manila,RON 100,"44.85
43.85
32.70",46.30,54.98
Manila,RON 97,"44.85
43.85
32.70",46.80,54.69
Manila,RON 95,"44.85
43.85
32.70",42.45,52.65
Manila,RON 91,"44.85
43.85
32.70",41.05,79.65
Manila,DIESEL,"44.85
43.85
32.70",31.05,39.20
Manila,DIESEL PLUS,"44.85
43.85
32.70",39.57,41.20
Manila,KEROSENE,"44.85
43.85
32.70",35.52,39.37
Pasig City,RON 100,"46.65
46.05
33.95
38.22",53.02,56.51
Pasig City,RON 97,"46.65
46.05
33.95
38.22",49.94,55.18
Pasig City,RON 95,"46.65
46.05
33.95
38.22",43.95,54.01
Pasig City,RON 91,"46.65
46.05
33.95
38.22",42.95,53.51
Pasig City,DIESEL,"46.65
46.05
33.95
38.22",32.15,39.52
Pasig City,DIESEL PLUS,"46.65
46.05
33.95
38.22",36.35,41.52
Pasig City,KEROSENE,"46.65
46.05
33.95
38.22",35.88,38.22
Taguig Cty,RON 100,"51.60
50.29
35.27
46.90",53.65,54.82
Taguig Cty,RON 97,"51.60
50.29
35.27
46.90",54.16,55.66
Taguig Cty,RON 95,"51.60
50.29
35.27
46.90",46.75,53.73
Taguig Cty,RON 91,"51.60
50.29
35.27
46.90",45.80,52.16
Taguig Cty,DIESEL,"51.60
50.29
35.27
46.90",32.70,39.34
Taguig Cty,DIESEL PLUS,"51.60
50.29
35.27
46.90",37.67,40.31
Taguig Cty,KEROSENE,"51.60
50.29
35.27
46.90",43.96,46.90
