City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,52.07,52.07,#N/A
Caloocan City,RON 97,50.23,54.18,#N/A
Caloocan City,RON 95,40.95,52.68,52.68
Caloocan City,RON 91,39.95,51.68,51.68
Caloocan City,DIESEL,29.00,35.50,34.98
Caloocan City,DIESEL PLUS,33.50,37.98,#N/A
Caloocan City,KEROSENE,33.44,35.40,#N/A
Quezon City,RON 100,42.45,51.97,#N/A
Quezon City,RON 97,44.85,50.80,#N/A
Quezon City,RON 95,40.05,53.60,40.45
Quezon City,RON 91,39.05,51.80,39.45
Quezon City,DIESEL,27.78,35.55,#N/A
Quezon City,DIESEL PLUS,31.45,36.78,#N/A
Quezon City,KEROSENE,33.84,41.47,#N/A
Manila,RON 100,46.00,50.65,#N/A
Manila,RON 97,46.10,51.32,51.32
Manila,RON 95,42.00,50.40,48.65
Manila,RON 91,41.50,49.55,46.35
Manila,DIESEL,29.20,35.03,33.26
Manila,DIESEL PLUS,32.45,36.95,35.26
Manila,KEROSENE,34.62,37.80,#N/A
Pasig City,RON 100,51.17,51.47,#N/A
Pasig City,RON 97,51.57,51.57,#N/A
Pasig City,RON 95,41.30,51.47,49.17
Pasig City,RON 91,40.60,48.82,48.47
Pasig City,DIESEL,29.10,33.93,33.93
Pasig City,DIESEL PLUS,34.50,35.93,35.93
Pasig City,KEROSENE,34.98,36.92,#N/A
Taguig Cty,RON 100,53.35,53.57,#N/A
Taguig Cty,RON 97,51.30,53.86,51.30
Taguig Cty,RON 95,44.40,53.43,49.30
Taguig Cty,RON 91,43.30,51.86,48.80
Taguig Cty,DIESEL,29.25,37.64,33.60
Taguig Cty,DIESEL PLUS,35.22,36.51,35.60
Taguig Cty,KEROSENE,43.09,46.00,#N/A
