City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,60.35,75.14,#N/A
Caloocan City,RON 95,57.90,73.55,71.45
Caloocan City,RON 91,57.00,67.80,67.55
Caloocan City,DIESEL,53.35,62.90,58.10
Caloocan City,DIESEL PLUS,63.45,69.19,#N/A
Caloocan City,KEROSENE,72.39,73.97,#N/A
Quezon City,RON 100,70.15,75.68,#N/A
Quezon City,RON 97,58.40,74.70,#N/A
Quezon City,RON 95,55.70,74.60,#N/A
Quezon City,RON 91,55.40,67.80,62.45
Quezon City,DIESEL,52.75,63.20,58.80
Quezon City,DIESEL PLUS,59.35,69.14,#N/A
Quezon City,KEROSENE,73.59,80.25,#N/A
Manila City,RON 100,75.38,77.19,#N/A
Manila City,RON 97,65.80,76.30,72.46
Manila City,RON 95,58.80,75.70,72.35
Manila City,RON 91,58.60,70.35,63.83
Manila City,DIESEL,54.75,62.88,60.03
Manila City,DIESEL PLUS,58.45,71.24,68.39
Manila City,KEROSENE,73.16,73.42,#N/A
Pasig City,RON 100,73.25,76.63,#N/A
Pasig City,RON 97,62.70,73.69,#N/A
Pasig City,RON 95,61.00,76.35,63.75
Pasig City,RON 91,60.50,69.45,62.65
Pasig City,DIESEL,54.85,63.85,57.40
Pasig City,DIESEL PLUS,60.40,72.60,60.40
Pasig City,KEROSENE,73.48,83.18,#N/A
Taguig Cty,RON 100,71.61,73.10,#N/A
Taguig Cty,RON 97,65.55,75.74,75.53
Taguig Cty,RON 95,61.80,76.15,#N/A
Taguig Cty,RON 91,60.30,68.55,63.74
Taguig Cty,DIESEL,55.25,62.70,55.25
Taguig Cty,DIESEL PLUS,60.55,72.49,#N/A
Taguig Cty,KEROSENE,81.05,81.74,#N/A
Makati City,RON 100,72.60,75.55,75.55
Makati City,RON 97,71.59,78.39,75.99
Makati City,RON 95,62.10,76.80,65.55
Makati City,RON 91,60.60,67.03,62.40
Makati City,DIESEL,57.05,62.30,58.85
Makati City,DIESEL PLUS,60.05,72.60,61.85
Makati City,KEROSENE,73.41,73.41,#N/A
Paraæaque City,RON 100,75.38,80.40,#N/A
Paraæaque City,RON 97,65.25,78.54,#N/A
Paraæaque City,RON 95,65.55,79.05,#N/A
Paraæaque City,RON 91,62.40,73.25,65.30
Paraæaque City,DIESEL,58.15,66.30,#N/A
Paraæaque City,DIESEL PLUS,61.85,82.96,#N/A
Paraæaque City,KEROSENE,71.79,71.79,#N/A
Muntinlupa City,RON 100,70.80,77.25,#N/A
Muntinlupa City,RON 97,68.15,76.74,#N/A
Muntinlupa City,RON 95,61.80,76.24,#N/A
Muntinlupa City,RON 91,60.30,68.35,64.75
Muntinlupa City,DIESEL,57.30,63.30,61.30
Muntinlupa City,DIESEL PLUS,60.30,72.05,63.15
Muntinlupa City,KEROSENE,73.29,73.29,#N/A
Pasay City,RON 100,71.05,78.05,#N/A
Pasay City,RON 97,68.75,81.05,#N/A
Pasay City,RON 95,60.15,78.90,78.90
Pasay City,RON 91,57.85,72.15,#N/A
Pasay City,DIESEL,56.25,64.25,61.23
Pasay City,DIESEL PLUS,61.30,73.10,#N/A
Pasay City,KEROSENE,74.11,79.52,#N/A
