City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,60.00,63.35,#N/A
Caloocan City,RON 95,51.15,64.95,#N/A
Caloocan City,RON 91,2.68,64.54,63.45
Caloocan City,DIESEL,42.12,50.70,49.10
Caloocan City,DIESEL PLUS,52.55,53.04,#N/A
Caloocan City,KEROSENE,51.30,52.52,#N/A
Quezon City,RON 100,60.40,64.15,#N/A
Quezon City,RON 97,54.55,65.45,#N/A
Quezon City,RON 95,50.90,64.50,59.95
Quezon City,RON 91,49.90,63.50,58.15
Quezon City,DIESEL,41.90,50.30,48.30
Quezon City,DIESEL PLUS,49.20,52.21,#N/A
Quezon City,KEROSENE,52.16,52.16,#N/A
Manila,RON 100,60.60,64.75,#N/A
Manila,RON 97,60.00,68.20,#N/A
Manila,RON 95,55.20,65.70,62.75
Manila,RON 91,54.30,63.50,61.75
Manila,DIESEL,43.40,51.47,49.72
Manila,DIESEL PLUS,48.72,54.45,#N/A
Manila,KEROSENE,50.73,53.84,#N/A
Pasig City,RON 100,59.60,61.70,#N/A
Pasig City,RON 97,57.95,70.95,#N/A
Pasig City,RON 95,53.65,65.05,56.60
Pasig City,RON 91,52.65,63.65,56.10
Pasig City,DIESEL,43.35,51.40,46.95
Pasig City,DIESEL PLUS,48.60,55.10,#N/A
Pasig City,KEROSENE,52.03,52.03,#N/A
Taguig Cty,RON 100,62.55,63.85,63.85
Taguig Cty,RON 97,62.65,70.88,#N/A
Taguig Cty,RON 95,56.20,66.65,61.85
Taguig Cty,RON 91,54.80,65.40,60.85
Taguig Cty,DIESEL,44.40,52.62,48.70
Taguig Cty,DIESEL PLUS,50.70,55.78,50.70
Taguig Cty,KEROSENE,58.65,60.24,58.65
