City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,52.60,57.58,57.58
Caloocan City,RON 95,42.70,58.58,58.58
Caloocan City,RON 91,42.20,57.70,57.70
Caloocan City,DIESEL,35.50,43.50,39.85
Caloocan City,DIESEL PLUS,44.09,44.69,#N/A
Caloocan City,KEROSENE,44.88,46.02,#N/A
Quezon City,RON 100,50.80,57.80,57.80
Quezon City,RON 97,50.35,58.45,#N/A
Quezon City,RON 95,41.20,56.10,47.30
Quezon City,RON 91,40.70,55.10,46.30
Quezon City,DIESEL,34.60,43.81,39.85
Quezon City,DIESEL PLUS,41.25,45.75,44.90
Quezon City,KEROSENE,44.39,52.07,#N/A
Manila,RON 100,53.20,55.40,#N/A
Manila,RON 97,49.80,62.17,#N/A
Manila,RON 95,45.95,60.17,51.20
Manila,RON 91,43.80,57.55,52.40
Manila,DIESEL,36.10,45.70,41.85
Manila,DIESEL PLUS,39.20,48.15,#N/A
Manila,KEROSENE,45.17,50.60,#N/A
Pasig City,RON 100,52.10,60.70,#N/A
Pasig City,RON 97,52.05,61.00,#N/A
Pasig City,RON 95,42.80,59.00,57.49
Pasig City,RON 91,42.25,58.00,56.74
Pasig City,DIESEL,35.05,43.95,42.60
Pasig City,DIESEL PLUS,41.29,46.45,#N/A
Pasig City,KEROSENE,45.53,48.22,#N/A
Taguig Cty,RON 100,52.95,59.73,59.73
Taguig Cty,RON 97,60.72,61.85,#N/A
Taguig Cty,RON 95,50.95,60.10,57.73
Taguig Cty,RON 91,49.95,59.80,56.73
Taguig Cty,DIESEL,40.85,49.74,43.84
Taguig Cty,DIESEL PLUS,43.80,47.58,45.84
Taguig Cty,KEROSENE,53.74,53.74,#N/A
