City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,52.33,52.53,#N/A
Caloocan City,RON 95,39.39,55.10,55.10
Caloocan City,RON 91,38.50,54.60,54.60
Caloocan City,DIESEL,31.74,41.35,37.60
Caloocan City,DIESEL PLUS,39.75,42.55,#N/A
Caloocan City,KEROSENE,40.39,42.40,#N/A
Quezon City,RON 100,45.55,49.30,#N/A
Quezon City,RON 97,46.20,52.70,#N/A
Quezon City,RON 95,38.85,50.70,45.95
Quezon City,RON 91,37.70,49.85,44.95
Quezon City,DIESEL,31.30,38.80,35.35
Quezon City,DIESEL PLUS,37.30,42.05,#N/A
Quezon City,KEROSENE,40.79,48.42,#N/A
Manila,RON 100,47.95,50.15,#N/A
Manila,RON 97,47.80,56.92,#N/A
Manila,RON 95,43.20,54.92,43.20
Manila,RON 91,42.70,51.95,51.95
Manila,DIESEL,32.90,40.66,40.66
Manila,DIESEL PLUS,34.90,42.66,42.66
Manila,KEROSENE,41.57,46.85,#N/A
Pasig City,RON 100,53.25,56.90,#N/A
Pasig City,RON 97,55.40,55.75,#N/A
Pasig City,RON 95,39.80,54.90,53.15
Pasig City,RON 91,39.30,54.15,52.40
Pasig City,DIESEL,31.10,41.00,40.05
Pasig City,DIESEL PLUS,39.20,43.00,42.05
Pasig City,KEROSENE,39.45,44.22,#N/A
Taguig Cty,RON 100,47.70,54.48,54.48
Taguig Cty,RON 97,55.01,59.46,#N/A
Taguig Cty,RON 95,45.70,54.53,52.48
Taguig Cty,RON 91,44.70,57.46,51.48
Taguig Cty,DIESEL,35.35,44.22,39.29
Taguig Cty,DIESEL PLUS,39.25,42.04,41.29
Taguig Cty,KEROSENE,50.09,52.95,#N/A
