City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,57.85,63.89,#N/A
Caloocan City,RON 95,49.35,62.80,#N/A
Caloocan City,RON 91,48.65,61.30,55.00
Caloocan City,DIESEL,41.35,48.80,47.20
Caloocan City,DIESEL PLUS,50.65,51.14,#N/A
Caloocan City,KEROSENE,49.40,50.62,#N/A
Quezon City,RON 100,58.25,62.00,#N/A
Quezon City,RON 97,52.25,63.30,#N/A
Quezon City,RON 95,49.50,62.35,57.80
Quezon City,RON 91,48.50,61.35,56.00
Quezon City,DIESEL,40.95,48.40,46.40
Quezon City,DIESEL PLUS,47.30,50.31,#N/A
Quezon City,KEROSENE,50.24,50.24,#N/A
Manila,RON 100,58.45,62.60,#N/A
Manila,RON 97,57.85,66.05,#N/A
Manila,RON 95,54.60,63.55,56.45
Manila,RON 91,52.65,61.35,59.60
Manila,DIESEL,42.55,49.57,47.82
Manila,DIESEL PLUS,46.82,52.55,#N/A
Manila,KEROSENE,49.13,51.94,#N/A
Pasig City,RON 100,57.45,59.55,#N/A
Pasig City,RON 97,55.80,68.80,#N/A
Pasig City,RON 95,51.50,62.90,54.45
Pasig City,RON 91,50.50,61.50,53.95
Pasig City,DIESEL,41.65,49.50,45.40
Pasig City,DIESEL PLUS,46.70,53.20,#N/A
Pasig City,KEROSENE,50.13,50.13,#N/A
Taguig Cty,RON 100,60.40,61.70,61.70
Taguig Cty,RON 97,60.50,68.73,#N/A
Taguig Cty,RON 95,54.05,66.79,59.70
Taguig Cty,RON 91,52.65,65.73,58.70
Taguig Cty,DIESEL,42.50,50.72,49.69
Taguig Cty,DIESEL PLUS,49.90,53.88,51.69
Taguig Cty,KEROSENE,57.95,58.34,57.95
