City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,57.43,57.43,57.43
Caloocan City,RON 95,42.55,58.43,58.43
Caloocan City,RON 91,42.05,57.60,57.55
Caloocan City,DIESEL,35.25,43.25,39.60
Caloocan City,DIESEL PLUS,43.84,44.44,#N/A
Caloocan City,KEROSENE,44.14,46.17,#N/A
Quezon City,RON 100,50.65,54.40,#N/A
Quezon City,RON 97,50.20,58.70,#N/A
Quezon City,RON 95,41.20,56.20,47.15
Quezon City,RON 91,40.70,55.35,46.15
Quezon City,DIESEL,34.60,42.56,39.60
Quezon City,DIESEL PLUS,41.25,45.50,#N/A
Quezon City,KEROSENE,44.54,52.22,#N/A
Manila,RON 100,53.05,55.25,#N/A
Manila,RON 97,49.65,62.02,#N/A
Manila,RON 95,45.95,60.02,51.05
Manila,RON 91,43.80,57.40,52.25
Manila,DIESEL,36.10,45.45,41.60
Manila,DIESEL PLUS,39.00,47.90,#N/A
Manila,KEROSENE,45.32,50.60,#N/A
Pasig City,RON 100,55.90,60.55,#N/A
Pasig City,RON 97,51.90,58.85,#N/A
Pasig City,RON 95,42.65,58.55,54.50
Pasig City,RON 91,42.10,57.55,55.45
Pasig City,DIESEL,34.80,43.40,42.35
Pasig City,DIESEL PLUS,42.59,45.40,#N/A
Pasig City,KEROSENE,45.68,48.22,#N/A
Taguig Cty,RON 100,52.80,59.58,59.58
Taguig Cty,RON 97,60.57,61.70,#N/A
Taguig Cty,RON 95,50.80,59.95,57.58
Taguig Cty,RON 91,49.80,59.65,56.58
Taguig Cty,DIESEL,40.60,49.69,43.59
Taguig Cty,DIESEL PLUS,43.55,47.33,45.59
Taguig Cty,KEROSENE,53.89,53.89,#N/A
