City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,55.28,55.28,55.28
Caloocan City,RON 95,42.34,57.45,56.45
Caloocan City,RON 91,41.45,56.45,55.45
Caloocan City,DIESEL,34.89,44.40,41.65
Caloocan City,DIESEL PLUS,42.80,42.80,#N/A
Caloocan City,KEROSENE,45.10,45.20,#N/A
Quezon City,RON 100,48.50,52.25,48.50
Quezon City,RON 97,49.05,57.00,#N/A
Quezon City,RON 95,40.50,56.00,45.00
Quezon City,RON 91,39.85,55.00,44.00
Quezon City,DIESEL,33.85,41.76,38.35
Quezon City,DIESEL PLUS,40.00,43.75,40.35
Quezon City,KEROSENE,44.84,51.27,#N/A
Manila,RON 100,50.90,53.10,#N/A
Manila,RON 97,50.75,59.87,#N/A
Manila,RON 95,43.15,57.87,45.15
Manila,RON 91,41.80,54.90,44.65
Manila,DIESEL,34.80,43.71,35.10
Manila,DIESEL PLUS,37.10,45.71,45.71
Manila,KEROSENE,44.37,48.95,#N/A
Pasig City,RON 100,56.20,58.40,#N/A
Pasig City,RON 97,50.45,56.20,56.20
Pasig City,RON 95,42.20,56.85,56.10
Pasig City,RON 91,41.60,56.10,55.35
Pasig City,DIESEL,34.75,43.10,40.25
Pasig City,DIESEL PLUS,42.25,45.10,45.10
Pasig City,KEROSENE,41.25,47.02,#N/A
Taguig Cty,RON 100,50.65,57.43,57.43
Taguig Cty,RON 97,57.96,62.42,#N/A
Taguig Cty,RON 95,48.65,57.55,55.43
Taguig Cty,RON 91,47.65,60.41,54.43
Taguig Cty,DIESEL,38.20,47.27,42.34
Taguig Cty,DIESEL PLUS,42.30,45.09,44.34
Taguig Cty,KEROSENE,52.94,55.65,#N/A
