City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,55.88,55.88,55.88
Caloocan City,RON 95,41.54,56.90,56.90
Caloocan City,RON 91,41.04,56.05,46.85
Caloocan City,DIESEL,33.95,42.95,39.60
Caloocan City,DIESEL PLUS,41.55,43.30,42.10
Caloocan City,KEROSENE,43.55,43.55,#N/A
Quezon City,RON 100,49.10,50.15,49.10
Quezon City,RON 97,49.65,56.70,#N/A
Quezon City,RON 95,40.95,54.25,45.60
Quezon City,RON 91,40.45,53.40,44.60
Quezon City,DIESEL,33.85,40.26,37.30
Quezon City,DIESEL PLUS,38.95,43.20,39.30
Quezon City,KEROSENE,42.09,49.77,#N/A
Manila,RON 100,51.50,53.70,#N/A
Manila,RON 97,48.10,60.47,#N/A
Manila,RON 95,43.05,58.47,#N/A
Manila,RON 91,41.60,55.80,50.70
Manila,DIESEL,34.10,43.10,39.30
Manila,DIESEL PLUS,36.90,45.10,#N/A
Manila,KEROSENE,42.87,48.15,#N/A
Pasig City,RON 100,54.35,56.50,#N/A
Pasig City,RON 97,50.35,57.30,57.30
Pasig City,RON 95,42.05,57.20,52.95
Pasig City,RON 91,41.50,56.45,52.35
Pasig City,DIESEL,33.65,42.55,40.05
Pasig City,DIESEL PLUS,40.19,44.55,#N/A
Pasig City,KEROSENE,43.23,46.42,#N/A
Taguig Cty,RON 100,51.25,58.03,58.03
Taguig Cty,RON 97,59.02,60.15,#N/A
Taguig Cty,RON 95,49.25,58.40,56.03
Taguig Cty,RON 91,48.25,58.10,55.03
Taguig Cty,DIESEL,37.05,43.85,41.29
Taguig Cty,DIESEL PLUS,41.25,44.53,43.29
Taguig Cty,KEROSENE,51.44,54.10,#N/A
