City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,56.43,56.43,56.43
Caloocan City,RON 95,41.54,57.95,54.93
Caloocan City,RON 91,41.04,56.95,53.93
Caloocan City,DIESEL,34.79,44.20,40.85
Caloocan City,DIESEL PLUS,42.80,44.55,43.35
Caloocan City,KEROSENE,44.95,45.12,#N/A
Quezon City,RON 100,49.65,53.40,49.65
Quezon City,RON 97,50.20,57.30,#N/A
Quezon City,RON 95,41.50,54.80,46.15
Quezon City,RON 91,41.00,53.95,45.15
Quezon City,DIESEL,35.10,41.96,38.55
Quezon City,DIESEL PLUS,40.20,44.45,40.55
Quezon City,KEROSENE,43.44,51.12,#N/A
Manila,RON 100,52.05,54.25,#N/A
Manila,RON 97,48.65,61.02,#N/A
Manila,RON 95,44.25,59.02,47.30
Manila,RON 91,42.80,56.35,51.25
Manila,DIESEL,35.25,44.35,40.55
Manila,DIESEL PLUS,38.50,46.35,#N/A
Manila,KEROSENE,44.22,49.95,#N/A
Pasig City,RON 100,54.90,59.55,#N/A
Pasig City,RON 97,50.90,57.85,57.85
Pasig City,RON 95,43.35,58.00,53.50
Pasig City,RON 91,42.75,57.25,52.90
Pasig City,DIESEL,35.30,43.80,41.30
Pasig City,DIESEL PLUS,41.44,45.80,#N/A
Pasig City,KEROSENE,44.58,47.17,#N/A
Taguig Cty,RON 100,51.80,58.58,58.58
Taguig Cty,RON 97,59.57,60.70,#N/A
Taguig Cty,RON 95,49.80,58.95,56.58
Taguig Cty,RON 91,48.80,58.65,55.58
Taguig Cty,DIESEL,38.40,45.10,42.54
Taguig Cty,DIESEL PLUS,42.50,45.78,44.54
Taguig Cty,KEROSENE,52.79,55.50,#N/A
