City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,54.28,54.28,54.28
Caloocan City,RON 95,41.34,56.65,55.45
Caloocan City,RON 91,40.45,55.65,54.45
Caloocan City,DIESEL,34.04,43.55,40.80
Caloocan City,DIESEL PLUS,41.95,41.95,#N/A
Caloocan City,KEROSENE,44.40,44.50,#N/A
Quezon City,RON 100,47.50,51.25,47.50
Quezon City,RON 97,48.05,56.00,#N/A
Quezon City,RON 95,40.50,55.00,44.00
Quezon City,RON 91,39.65,54.00,43.00
Quezon City,DIESEL,33.50,40.91,37.50
Quezon City,DIESEL PLUS,39.15,42.90,39.50
Quezon City,KEROSENE,44.14,50.57,#N/A
Manila,RON 100,49.90,52.10,#N/A
Manila,RON 97,49.75,58.87,#N/A
Manila,RON 95,42.15,56.87,43.95
Manila,RON 91,40.85,53.90,43.45
Manila,DIESEL,34.00,42.86,34.15
Manila,DIESEL PLUS,36.15,44.86,44.86
Manila,KEROSENE,43.67,47.95,#N/A
Pasig City,RON 100,55.20,57.40,#N/A
Pasig City,RON 97,49.45,55.20,55.20
Pasig City,RON 95,41.20,55.85,55.10
Pasig City,RON 91,40.60,55.10,54.35
Pasig City,DIESEL,33.90,42.25,39.40
Pasig City,DIESEL PLUS,41.40,44.25,44.25
Pasig City,KEROSENE,40.55,46.32,#N/A
Taguig Cty,RON 100,49.65,56.43,56.43
Taguig Cty,RON 97,56.96,61.41,#N/A
Taguig Cty,RON 95,47.65,56.48,54.43
Taguig Cty,RON 91,46.65,59.41,53.43
Taguig Cty,DIESEL,37.35,46.42,41.49
Taguig Cty,DIESEL PLUS,41.45,44.24,43.49
Taguig Cty,KEROSENE,52.24,54.95,#N/A
