City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,57.20,62.58,62.58
Caloocan City,RON 95,46.35,60.44,60.40
Caloocan City,RON 91,45.55,59.40,59.40
Caloocan City,DIESEL,38.65,48.04,45.85
Caloocan City,DIESEL PLUS,47.49,48.09,#N/A
Caloocan City,KEROSENE,49.17,49.17,#N/A
Quezon City,RON 100,55.80,65.50,#N/A
Quezon City,RON 97,55.35,62.30,#N/A
Quezon City,RON 95,47.00,63.50,57.55
Quezon City,RON 91,46.00,62.50,53.55
Quezon City,DIESEL,37.85,47.26,43.25
Quezon City,DIESEL PLUS,44.90,50.20,#N/A
Quezon City,KEROSENE,47.54,48.79,#N/A
Manila,RON 100,57.47,62.95,#N/A
Manila,RON 97,54.80,63.95,#N/A
Manila,RON 95,49.35,63.00,60.95
Manila,RON 91,47.20,62.00,57.40
Manila,DIESEL,38.35,48.42,45.25
Manila,DIESEL PLUS,42.25,50.95,#N/A
Manila,KEROSENE,48.01,52.95,#N/A
Pasig City,RON 100,57.10,65.70,#N/A
Pasig City,RON 97,56.60,65.20,#N/A
Pasig City,RON 95,49.00,63.70,55.10
Pasig City,RON 91,48.50,62.70,54.30
Pasig City,DIESEL,38.55,47.05,42.70
Pasig City,DIESEL PLUS,44.70,49.05,#N/A
Pasig City,KEROSENE,48.68,51.17,#N/A
Taguig Cty,RON 100,57.95,64.73,64.73
Taguig Cty,RON 97,63.50,66.85,#N/A
Taguig Cty,RON 95,55.95,65.10,62.73
Taguig Cty,RON 91,54.95,64.10,61.73
Taguig Cty,DIESEL,43.90,52.54,47.24
Taguig Cty,DIESEL PLUS,47.20,50.98,49.24
Taguig Cty,KEROSENE,56.89,56.89,#N/A
