City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,56.05,61.43,61.43
Caloocan City,RON 95,44.75,59.29,51.15
Caloocan City,RON 91,44.25,58.40,50.15
Caloocan City,DIESEL,38.05,47.89,44.60
Caloocan City,DIESEL PLUS,46.89,47.49,#N/A
Caloocan City,KEROSENE,46.49,48.52,#N/A
Quezon City,RON 100,54.65,64.35,#N/A
Quezon City,RON 97,54.20,61.60,#N/A
Quezon City,RON 95,45.85,62.35,54.70
Quezon City,RON 91,44.85,61.35,50.15
Quezon City,DIESEL,37.65,46.66,42.65
Quezon City,DIESEL PLUS,44.30,50.59,47.54
Quezon City,KEROSENE,44.14,54.62,#N/A
Manila,RON 100,56.32,61.80,#N/A
Manila,RON 97,53.65,62.80,#N/A
Manila,RON 95,48.20,62.85,59.80
Manila,RON 91,46.05,60.85,58.80
Manila,DIESEL,37.95,47.82,44.65
Manila,DIESEL PLUS,42.15,49.70,#N/A
Manila,KEROSENE,47.86,53.00,#N/A
Pasig City,RON 100,55.95,64.55,#N/A
Pasig City,RON 97,55.45,64.05,#N/A
Pasig City,RON 95,47.85,62.55,53.95
Pasig City,RON 91,47.35,61.55,53.15
Pasig City,DIESEL,37.95,46.45,42.10
Pasig City,DIESEL PLUS,44.10,48.45,#N/A
Pasig City,KEROSENE,48.03,50.52,#N/A
Taguig Cty,RON 100,56.80,63.58,63.58
Taguig Cty,RON 97,64.15,65.15,#N/A
Taguig Cty,RON 95,54.80,63.45,61.58
Taguig Cty,RON 91,53.80,63.65,60.58
Taguig Cty,DIESEL,41.30,52.54,46.64
Taguig Cty,DIESEL PLUS,46.40,50.28,48.64
Taguig Cty,KEROSENE,56.24,56.24,#N/A
