City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,53.70,59.08,59.08
Caloocan City,RON 95,44.09,56.94,56.90
Caloocan City,RON 91,43.59,55.92,54.58
Caloocan City,DIESEL,36.85,44.05,44.05
Caloocan City,DIESEL PLUS,45.44,46.04,46.05
Caloocan City,KEROSENE,45.95,45.95,45.95
Quezon City,RON 100,52.30,59.30,#N/A
Quezon City,RON 97,51.85,59.95,#N/A
Quezon City,RON 95,43.45,57.30,50.65
Quezon City,RON 91,42.95,56.55,47.80
Quezon City,DIESEL,36.55,45.16,41.20
Quezon City,DIESEL PLUS,42.85,49.14,#N/A
Quezon City,KEROSENE,45.54,53.22,#N/A
Manila,RON 100,53.97,56.90,#N/A
Manila,RON 97,51.30,62.71,#N/A
Manila,RON 95,46.65,60.71,54.90
Manila,RON 91,44.50,58.70,53.90
Manila,DIESEL,37.05,46.56,43.20
Manila,DIESEL PLUS,40.25,49.06,#N/A
Manila,KEROSENE,46.51,51.00,#N/A
Pasig City,RON 100,53.60,62.20,53.60
Pasig City,RON 97,53.10,62.50,#N/A
Pasig City,RON 95,43.50,60.50,51.60
Pasig City,RON 91,42.95,59.50,50.80
Pasig City,DIESEL,36.40,45.13,40.65
Pasig City,DIESEL PLUS,42.64,47.80,#N/A
Pasig City,KEROSENE,46.68,48.82,#N/A
Taguig Cty,RON 100,54.35,61.23,61.23
Taguig Cty,RON 97,62.40,63.35,#N/A
Taguig Cty,RON 95,52.45,61.60,59.23
Taguig Cty,RON 91,51.45,61.30,58.23
Taguig Cty,DIESEL,42.05,51.04,45.19
Taguig Cty,DIESEL PLUS,45.15,48.93,47.19
Taguig Cty,KEROSENE,54.89,54.89,#N/A
