City,Product,Min Price,Max Price,Common Price
Cities,NATIONAL CAPITAL REGION,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,56.68,56.68,56.68
Caloocan City,RON 95,41.29,57.70,57.70
Caloocan City,RON 91,40.79,56.85,52.17
Caloocan City,DIESEL,33.95,44.00,#N/A
Caloocan City,DIESEL PLUS,42.59,42.59,#N/A
Caloocan City,KEROSENE,43.55,45.12,#N/A
Quezon City,RON 100,49.90,53.65,49.90
Quezon City,RON 97,49.45,57.55,#N/A
Quezon City,RON 95,40.70,55.05,46.40
Quezon City,RON 91,40.20,54.20,45.40
Quezon City,DIESEL,33.85,41.31,38.35
Quezon City,DIESEL PLUS,40.00,44.25,40.35
Quezon City,KEROSENE,43.49,51.17,#N/A
Manila,RON 100,52.30,54.50,#N/A
Manila,RON 97,48.90,61.27,#N/A
Manila,RON 95,44.10,59.27,50.30
Manila,RON 91,42.95,56.60,51.50
Manila,DIESEL,34.90,44.15,40.35
Manila,DIESEL PLUS,37.25,46.65,#N/A
Manila,KEROSENE,44.27,48.70,#N/A
Pasig City,RON 100,55.15,59.80,#N/A
Pasig City,RON 97,51.15,58.10,58.10
Pasig City,RON 95,42.65,57.80,53.75
Pasig City,RON 91,42.10,56.80,53.15
Pasig City,DIESEL,34.35,42.15,41.10
Pasig City,DIESEL PLUS,41.34,44.15,#N/A
Pasig City,KEROSENE,44.63,47.82,#N/A
Taguig Cty,RON 100,52.05,58.83,58.83
Taguig Cty,RON 97,59.82,60.95,#N/A
Taguig Cty,RON 95,43.10,59.20,56.83
Taguig Cty,RON 91,42.55,58.90,55.83
Taguig Cty,DIESEL,34.70,48.44,42.34
Taguig Cty,DIESEL PLUS,42.30,46.08,44.34
Taguig Cty,KEROSENE,52.84,54.60,#N/A
