City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,58.25,62.74,#N/A
Caloocan City,RON 95,47.90,62.84,#N/A
Caloocan City,RON 91,47.10,61.86,#N/A
Caloocan City,DIESEL,39.35,48.94,#N/A
Caloocan City,DIESEL PLUS,49.15,51.94,#N/A
Caloocan City,KEROSENE,47.84,49.87,#N/A
Quezon City,RON 100,57.10,60.85,#N/A
Quezon City,RON 97,51.85,62.15,#N/A
Quezon City,RON 95,47.85,60.50,53.60
Quezon City,RON 91,44.20,59.75,52.60
Quezon City,DIESEL,38.45,46.80,44.95
Quezon City,DIESEL PLUS,46.60,48.84,46.95
Quezon City,KEROSENE,49.49,50.87,#N/A
Manila,RON 100,58.77,61.70,#N/A
Manila,RON 97,55.85,64.30,#N/A
Manila,RON 95,51.75,62.30,53.10
Manila,RON 91,49.75,61.55,52.60
Manila,DIESEL,40.30,49.05,41.35
Manila,DIESEL PLUS,43.35,51.45,#N/A
Manila,KEROSENE,49.21,54.00,#N/A
Pasig City,RON 100,58.40,66.75,#N/A
Pasig City,RON 97,53.75,67.05,#N/A
Pasig City,RON 95,50.80,65.05,57.15
Pasig City,RON 91,50.30,64.05,56.35
Pasig City,DIESEL,40.65,48.80,46.05
Pasig City,DIESEL PLUS,46.40,51.30,#N/A
Pasig City,KEROSENE,49.38,52.77,#N/A
Taguig Cty,RON 100,59.25,65.78,65.78
Taguig Cty,RON 97,64.55,67.58,#N/A
Taguig Cty,RON 95,52.95,65.58,63.78
Taguig Cty,RON 91,52.70,64.58,62.78
Taguig Cty,DIESEL,41.65,49.72,48.69
Taguig Cty,DIESEL PLUS,48.90,52.22,50.69
Taguig Cty,KEROSENE,#N/A,#N/A,#N/A
