City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,74.55,81.84,#N/A
Caloocan City,RON 95,65.75,77.59,70.40
Caloocan City,RON 91,64.75,75.10,69.40
Caloocan City,DIESEL,63.00,73.35,70.90
Caloocan City,DIESEL PLUS,74.35,78.40,#N/A
Caloocan City,KEROSENE,74.55,75.77,#N/A
Quezon City,RON 100,72.96,75.45,74.30
Quezon City,RON 97,67.60,81.05,#N/A
Quezon City,RON 95,65.60,76.59,72.30
Quezon City,RON 91,65.10,74.05,71.55
Quezon City,DIESEL,65.80,73.53,70.80
Quezon City,DIESEL PLUS,71.80,77.17,72.40
Quezon City,KEROSENE,81.82,81.82,#N/A
Manila,RON 100,74.30,75.25,74.30
Manila,RON 97,72.30,82.30,#N/A
Manila,RON 95,68.55,77.03,72.30
Manila,RON 91,67.65,74.40,71.55
Manila,DIESEL,67.65,72.11,70.80
Manila,DIESEL PLUS,71.99,78.22,72.80
Manila,KEROSENE,73.09,75.22,#N/A
Pasig City,RON 100,74.15,74.35,#N/A
Pasig City,RON 97,70.60,82.20,#N/A
Pasig City,RON 95,65.80,78.13,72.30
Pasig City,RON 91,65.30,74.04,71.55
Pasig City,DIESEL,66.80,73.30,70.80
Pasig City,DIESEL PLUS,72.80,78.60,#N/A
Pasig City,KEROSENE,75.28,77.45,#N/A
Taguig Cty,RON 100,74.30,74.40,#N/A
Taguig Cty,RON 97,74.70,82.70,82.15
Taguig Cty,RON 95,69.70,80.70,72.30
Taguig Cty,RON 91,68.70,76.65,73.45
Taguig Cty,DIESEL,68.25,74.05,70.80
Taguig Cty,DIESEL PLUS,72.80,79.10,72.80
Taguig Cty,KEROSENE,81.70,83.49,81.70
