City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,73.55,80.84,#N/A
Caloocan City,RON 95,65.75,74.85,72.55
Caloocan City,RON 91,64.75,74.10,69.55
Caloocan City,DIESEL,63.00,73.00,70.95
Caloocan City,DIESEL PLUS,74.00,78.05,#N/A
Caloocan City,KEROSENE,71.55,72.77,#N/A
Quezon City,RON 100,71.95,73.30,#N/A
Quezon City,RON 97,66.60,80.05,#N/A
Quezon City,RON 95,64.60,75.44,71.30
Quezon City,RON 91,64.10,72.76,70.55
Quezon City,DIESEL,64.30,73.18,70.45
Quezon City,DIESEL PLUS,71.60,76.82,72.05
Quezon City,KEROSENE,76.12,78.82,#N/A
Manila,RON 100,73.30,74.25,73.30
Manila,RON 97,71.30,78.94,#N/A
Manila,RON 95,67.55,74.78,71.30
Manila,RON 91,66.55,73.25,70.55
Manila,DIESEL,67.30,71.76,70.45
Manila,DIESEL PLUS,71.64,76.95,72.45
Manila,KEROSENE,70.09,72.22,#N/A
Pasig City,RON 100,73.15,73.35,#N/A
Pasig City,RON 97,69.60,81.20,#N/A
Pasig City,RON 95,64.80,77.13,71.30
Pasig City,RON 91,64.30,73.04,70.55
Pasig City,DIESEL,66.45,72.95,70.45
Pasig City,DIESEL PLUS,72.45,78.25,#N/A
Pasig City,KEROSENE,74.45,75.28,#N/A
Taguig Cty,RON 100,73.30,73.30,73.30
Taguig Cty,RON 97,72.40,81.70,81.15
Taguig Cty,RON 95,68.70,78.15,71.30
Taguig Cty,RON 91,67.70,75.65,72.45
Taguig Cty,DIESEL,67.90,73.70,70.45
Taguig Cty,DIESEL PLUS,72.45,78.75,72.45
Taguig Cty,KEROSENE,78.70,80.49,78.70
