City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,71.80,79.90,#N/A
Caloocan City,RON 95,66.85,76.90,67.30
Caloocan City,RON 91,65.75,72.45,66.30
Caloocan City,DIESEL,59.85,65.29,62.15
Caloocan City,DIESEL PLUS,64.15,69.90,#N/A
Caloocan City,KEROSENE,64.04,66.07,#N/A
Quezon City,RON 100,70.20,70.55,70.20
Quezon City,RON 97,66.35,78.30,#N/A
Quezon City,RON 95,63.50,76.69,66.45
Quezon City,RON 91,63.00,75.69,65.70
Quezon City,DIESEL,59.65,66.24,61.90
Quezon City,DIESEL PLUS,63.20,69.55,63.90
Quezon City,KEROSENE,65.69,72.12,#N/A
Manila,RON 100,71.55,72.50,71.55
Manila,RON 97,70.00,80.30,#N/A
Manila,RON 95,66.95,76.80,69.55
Manila,RON 91,66.20,74.80,68.80
Manila,DIESEL,60.30,66.57,62.30
Manila,DIESEL PLUS,63.90,70.57,64.30
Manila,KEROSENE,64.91,67.39,#N/A
Pasig City,RON 100,71.40,71.60,#N/A
Pasig City,RON 97,69.19,79.45,#N/A
Pasig City,RON 95,63.25,75.30,69.55
Pasig City,RON 91,61.85,74.15,68.80
Pasig City,DIESEL,55.20,65.80,63.25
Pasig City,DIESEL PLUS,64.40,70.10,#N/A
Pasig City,KEROSENE,65.58,67.75,#N/A
Taguig Cty,RON 100,71.55,76.90,76.90
Taguig Cty,RON 97,74.90,80.95,79.40
Taguig Cty,RON 95,69.30,77.95,74.90
Taguig Cty,RON 91,68.50,75.95,73.90
Taguig Cty,DIESEL,60.30,69.25,65.55
Taguig Cty,DIESEL PLUS,64.30,70.60,70.10
Taguig Cty,KEROSENE,72.05,73.79,#N/A
