City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,81.80,85.60,#N/A
Caloocan City,RON 95,73.45,83.71,81.55
Caloocan City,RON 91,72.45,82.96,78.20
Caloocan City,DIESEL,69.65,77.66,75.10
Caloocan City,DIESEL PLUS,75.35,81.50,81.50
Caloocan City,KEROSENE,78.10,78.74,#N/A
Quezon City,RON 100,80.20,81.15,#N/A
Quezon City,RON 97,75.45,87.44,#N/A
Quezon City,RON 95,73.00,83.60,79.25
Quezon City,RON 91,71.70,81.06,74.95
Quezon City,DIESEL,68.75,78.85,74.60
Quezon City,DIESEL PLUS,73.15,81.02,76.70
Quezon City,KEROSENE,78.94,85.37,#N/A
Manila,RON 100,82.15,83.10,82.15
Manila,RON 97,80.15,86.90,85.90
Manila,RON 95,74.98,83.40,80.15
Manila,RON 91,73.44,81.10,79.40
Manila,DIESEL,70.50,75.60,75.10
Manila,DIESEL PLUS,74.00,81.60,77.10
Manila,KEROSENE,77.64,83.50,#N/A
Pasig City,RON 100,81.35,82.00,#N/A
Pasig City,RON 97,78.45,87.05,#N/A
Pasig City,RON 95,73.40,83.55,79.15
Pasig City,RON 91,72.90,80.15,79.40
Pasig City,DIESEL,70.70,76.75,75.35
Pasig City,DIESEL PLUS,75.65,81.90,#N/A
Pasig City,KEROSENE,78.83,82.15,#N/A
Taguig Cty,RON 100,82.15,82.15,82.15
Taguig Cty,RON 97,80.25,87.05,86.80
Taguig Cty,RON 95,76.55,83.65,76.55
Taguig Cty,RON 91,75.55,81.50,79.40
Taguig Cty,DIESEL,72.00,76.35,75.85
Taguig Cty,DIESEL PLUS,77.10,81.75,77.10
Taguig Cty,KEROSENE,85.25,85.25,85.25
