City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,68.35,73.65,#N/A
Caloocan City,RON 95,57.00,72.15,68.70
Caloocan City,RON 91,56.00,67.70,67.70
Caloocan City,DIESEL,62.00,69.80,69.65
Caloocan City,DIESEL PLUS,68.35,77.55,#N/A
Caloocan City,KEROSENE,75.65,76.87,#N/A
Quezon City,RON 100,70.05,71.80,#N/A
Quezon City,RON 97,63.10,73.80,66.80
Quezon City,RON 95,60.45,71.25,65.05
Quezon City,RON 91,59.75,70.25,64.05
Quezon City,DIESEL,63.60,71.54,66.35
Quezon City,DIESEL PLUS,68.35,74.60,#N/A
Quezon City,KEROSENE,76.49,82.92,#N/A
Manila,RON 100,70.35,73.27,#N/A
Manila,RON 97,64.90,74.01,#N/A
Manila,RON 95,62.20,70.30,69.25
Manila,RON 91,61.20,69.45,68.25
Manila,DIESEL,65.10,72.20,72.20
Manila,DIESEL PLUS,67.60,75.35,#N/A
Manila,KEROSENE,75.71,84.35,#N/A
Pasig City,RON 100,69.95,73.85,#N/A
Pasig City,RON 97,66.80,75.05,#N/A
Pasig City,RON 95,61.35,70.00,65.25
Pasig City,RON 91,61.05,68.85,64.25
Pasig City,DIESEL,65.20,73.90,69.60
Pasig City,DIESEL PLUS,69.20,76.15,#N/A
Pasig City,KEROSENE,76.38,79.50,#N/A
Taguig Cty,RON 100,71.35,71.35,71.35
Taguig Cty,RON 97,67.65,77.45,76.65
Taguig Cty,RON 95,64.95,74.89,67.35
Taguig Cty,RON 91,63.95,74.49,66.35
Taguig Cty,DIESEL,67.20,74.70,70.85
Taguig Cty,DIESEL PLUS,72.85,78.10,72.85
Taguig Cty,KEROSENE,84.59,85.80,#N/A
