City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,69.45,76.99,#N/A
Caloocan City,RON 95,57.55,73.49,63.70
Caloocan City,RON 91,57.05,72.30,62.70
Caloocan City,DIESEL,52.70,60.44,58.00
Caloocan City,DIESEL PLUS,58.30,64.05,#N/A
Caloocan City,KEROSENE,60.75,61.97,#N/A
Quezon City,RON 100,66.50,66.95,#N/A
Quezon City,RON 97,62.75,73.50,#N/A
Quezon City,RON 95,59.50,73.09,62.85
Quezon City,RON 91,59.00,72.09,62.10
Quezon City,DIESEL,52.45,60.39,56.05
Quezon City,DIESEL PLUS,57.35,63.70,58.05
Quezon City,KEROSENE,61.59,68.02,#N/A
Manila,RON 100,67.95,68.90,67.95
Manila,RON 97,66.40,76.70,#N/A
Manila,RON 95,64.95,73.20,65.95
Manila,RON 91,63.45,71.20,65.20
Manila,DIESEL,54.85,60.72,56.45
Manila,DIESEL PLUS,58.05,65.45,58.45
Manila,KEROSENE,60.48,63.29,#N/A
Pasig City,RON 100,67.80,68.00,#N/A
Pasig City,RON 97,65.59,75.05,#N/A
Pasig City,RON 95,62.85,74.20,65.95
Pasig City,RON 91,61.85,71.70,65.20
Pasig City,DIESEL,54.25,59.95,56.55
Pasig City,DIESEL PLUS,58.55,64.25,#N/A
Pasig City,KEROSENE,61.48,63.65,#N/A
Taguig Cty,RON 100,67.95,73.30,73.30
Taguig Cty,RON 97,71.30,76.35,75.80
Taguig Cty,RON 95,65.65,74.35,71.30
Taguig Cty,RON 91,64.25,72.35,70.30
Taguig Cty,DIESEL,54.45,61.75,59.70
Taguig Cty,DIESEL PLUS,58.45,64.75,61.70
Taguig Cty,KEROSENE,67.95,69.69,67.95
