City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,65.40,70.70,#N/A
Caloocan City,RON 95,55.00,65.75,63.10
Caloocan City,RON 91,54.00,64.75,62.35
Caloocan City,DIESEL,58.00,67.25,65.69
Caloocan City,DIESEL PLUS,64.05,72.50,#N/A
Caloocan City,KEROSENE,71.25,72.47,#N/A
Quezon City,RON 100,66.00,68.85,66.00
Quezon City,RON 97,59.50,70.85,#N/A
Quezon City,RON 95,57.70,67.59,60.55
Quezon City,RON 91,56.50,66.39,58.50
Quezon City,DIESEL,58.68,66.40,64.00
Quezon City,DIESEL PLUS,64.05,72.20,64.05
Quezon City,KEROSENE,72.09,78.52,#N/A
Manila,RON 100,65.25,70.32,#N/A
Manila,RON 97,61.95,71.50,#N/A
Manila,RON 95,58.54,66.35,63.55
Manila,RON 91,56.14,66.50,62.55
Manila,DIESEL,59.90,69.80,68.34
Manila,DIESEL PLUS,62.40,72.95,#N/A
Manila,KEROSENE,71.31,80.00,#N/A
Pasig City,RON 100,65.95,67.35,#N/A
Pasig City,RON 97,61.70,69.05,#N/A
Pasig City,RON 95,58.40,66.90,62.30
Pasig City,RON 91,58.10,65.90,61.30
Pasig City,DIESEL,62.80,71.50,64.80
Pasig City,DIESEL PLUS,66.80,72.70,#N/A
Pasig City,KEROSENE,71.98,75.10,#N/A
Taguig Cty,RON 100,68.40,68.40,68.40
Taguig Cty,RON 97,64.70,74.50,73.70
Taguig Cty,RON 95,61.90,71.19,65.30
Taguig Cty,RON 91,60.90,70.79,63.40
Taguig Cty,DIESEL,64.30,71.15,68.45
Taguig Cty,DIESEL PLUS,70.45,75.70,70.45
Taguig Cty,KEROSENE,80.19,81.40,#N/A
