City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,76.85,84.14,#N/A
Caloocan City,RON 95,65.75,81.14,76.20
Caloocan City,RON 91,64.75,77.40,71.70
Caloocan City,DIESEL,63.00,75.20,73.50
Caloocan City,DIESEL PLUS,76.20,80.25,#N/A
Caloocan City,KEROSENE,76.20,77.42,#N/A
Quezon City,RON 100,75.25,76.65,75.25
Quezon City,RON 97,70.10,83.35,#N/A
Quezon City,RON 95,67.25,80.30,71.50
Quezon City,RON 91,66.25,76.81,72.95
Quezon City,DIESEL,62.80,75.38,72.25
Quezon City,DIESEL PLUS,73.80,78.85,74.25
Quezon City,KEROSENE,#N/A,#N/A,#N/A
Manila,RON 100,76.60,77.55,76.60
Manila,RON 97,74.60,83.85,#N/A
Manila,RON 95,70.90,79.65,74.60
Manila,RON 91,68.90,76.55,73.85
Manila,DIESEL,64.60,74.43,72.65
Manila,DIESEL PLUS,73.84,80.07,74.65
Manila,KEROSENE,65.34,76.87,#N/A
Pasig City,RON 100,76.45,76.65,#N/A
Pasig City,RON 97,74.24,84.50,#N/A
Pasig City,RON 95,68.95,80.43,74.60
Pasig City,RON 91,68.45,76.34,73.85
Pasig City,DIESEL,69.95,75.15,72.75
Pasig City,DIESEL PLUS,74.75,80.45,#N/A
Pasig City,KEROSENE,76.93,79.10,#N/A
Taguig Cty,RON 100,76.60,76.60,76.60
Taguig Cty,RON 97,74.70,85.00,84.45
Taguig Cty,RON 95,73.40,83.00,74.60
Taguig Cty,RON 91,72.40,78.95,75.75
Taguig Cty,DIESEL,70.45,75.90,74.55
Taguig Cty,DIESEL PLUS,74.65,80.95,74.65
Taguig Cty,KEROSENE,83.35,85.14,83.35
