City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,68.80,72.50,72.50
Caloocan City,RON 95,60.00,70.90,69.40
Caloocan City,RON 91,59.00,69.90,68.20
Caloocan City,DIESEL,63.00,74.25,73.55
Caloocan City,DIESEL PLUS,72.55,77.65,#N/A
Caloocan City,KEROSENE,74.55,75.77,#N/A
Quezon City,RON 100,68.45,73.35,#N/A
Quezon City,RON 97,64.10,71.90,71.75
Quezon City,RON 95,61.45,71.45,69.55
Quezon City,RON 91,60.30,70.10,68.35
Quezon City,DIESEL,65.75,73.70,70.05
Quezon City,DIESEL PLUS,70.00,76.90,72.95
Quezon City,KEROSENE,75.39,81.82,#N/A
Manila,RON 100,72.35,73.70,#N/A
Manila,RON 97,65.05,72.18,#N/A
Manila,RON 95,62.35,72.49,67.20
Manila,RON 91,61.65,71.49,66.20
Manila,DIESEL,65.90,74.84,71.70
Manila,DIESEL PLUS,71.25,76.20,74.60
Manila,KEROSENE,74.61,84.00,#N/A
Pasig City,RON 100,68.90,71.80,#N/A
Pasig City,RON 97,66.05,73.00,#N/A
Pasig City,RON 95,60.30,71.15,65.90
Pasig City,RON 91,59.80,70.40,64.90
Pasig City,DIESEL,65.90,74.20,70.35
Pasig City,DIESEL PLUS,72.35,75.65,#N/A
Pasig City,KEROSENE,75.28,78.40,#N/A
Taguig Cty,RON 100,75.40,75.40,75.40
Taguig Cty,RON 97,70.05,75.40,74.60
Taguig Cty,RON 95,68.05,74.00,71.40
Taguig Cty,RON 91,67.05,72.59,70.40
Taguig Cty,DIESEL,69.60,74.45,74.20
Taguig Cty,DIESEL PLUS,76.20,77.80,76.20
Taguig Cty,KEROSENE,83.49,86.05,#N/A
