City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,75.60,79.70,#N/A
Caloocan City,RON 95,67.90,77.65,75.70
Caloocan City,RON 91,66.90,76.95,74.95
Caloocan City,DIESEL,73.15,78.95,78.60
Caloocan City,DIESEL PLUS,78.00,83.15,80.60
Caloocan City,KEROSENE,78.50,79.72,#N/A
Quezon City,RON 100,73.35,76.20,#N/A
Quezon City,RON 97,70.10,80.81,71.60
Quezon City,RON 95,67.40,77.81,74.30
Quezon City,RON 91,66.09,75.91,73.55
Quezon City,DIESEL,71.60,79.56,75.55
Quezon City,DIESEL PLUS,75.60,83.66,#N/A
Quezon City,KEROSENE,79.34,85.77,#N/A
Manila,RON 100,77.20,78.15,77.20
Manila,RON 97,72.65,80.65,#N/A
Manila,RON 95,69.90,76.38,75.20
Manila,RON 91,65.90,75.15,74.45
Manila,DIESEL,74.05,77.75,77.75
Manila,DIESEL PLUS,76.55,81.85,78.15
Manila,KEROSENE,78.04,88.30,#N/A
Pasig City,RON 100,77.05,77.20,#N/A
Pasig City,RON 97,71.60,79.55,#N/A
Pasig City,RON 95,67.70,76.85,74.20
Pasig City,RON 91,66.70,74.65,74.45
Pasig City,DIESEL,71.95,79.40,78.00
Pasig City,DIESEL PLUS,79.75,83.40,#N/A
Pasig City,KEROSENE,79.23,82.55,#N/A
Taguig Cty,RON 100,77.40,77.40,77.40
Taguig Cty,RON 97,74.10,81.55,79.55
Taguig Cty,RON 95,71.40,78.05,75.20
Taguig Cty,RON 91,70.50,74.95,74.45
Taguig Cty,DIESEL,74.05,78.25,77.95
Taguig Cty,DIESEL PLUS,79.75,83.30,79.75
Taguig Cty,KEROSENE,85.65,88.65,#N/A
