City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,65.50,73.04,#N/A
Caloocan City,RON 95,55.15,69.79,60.10
Caloocan City,RON 91,54.15,68.54,66.05
Caloocan City,DIESEL,48.45,56.74,54.30
Caloocan City,DIESEL PLUS,54.60,60.35,#N/A
Caloocan City,KEROSENE,57.65,57.65,#N/A
Quezon City,RON 100,62.65,69.65,#N/A
Quezon City,RON 97,59.90,69.31,#N/A
Quezon City,RON 95,56.20,70.00,63.60
Quezon City,RON 91,55.20,69.00,62.60
Quezon City,DIESEL,48.21,57.50,52.35
Quezon City,DIESEL PLUS,54.35,59.51,54.35
Quezon City,KEROSENE,58.49,64.92,#N/A
Manila,RON 100,64.55,70.25,#N/A
Manila,RON 97,62.45,72.75,#N/A
Manila,RON 95,60.35,69.25,64.10
Manila,RON 91,58.90,67.25,67.25
Manila,DIESEL,50.45,58.07,51.30
Manila,DIESEL PLUS,54.38,61.75,#N/A
Manila,KEROSENE,57.38,63.00,#N/A
Pasig City,RON 100,64.05,65.10,#N/A
Pasig City,RON 97,63.85,71.90,#N/A
Pasig City,RON 95,58.90,70.25,62.10
Pasig City,RON 91,57.90,68.75,61.60
Pasig City,DIESEL,50.40,56.25,56.25
Pasig City,DIESEL PLUS,54.85,60.55,#N/A
Pasig City,KEROSENE,58.38,60.55,#N/A
Taguig Cty,RON 100,68.05,69.35,69.35
Taguig Cty,RON 97,68.15,76.38,71.85
Taguig Cty,RON 95,61.70,72.20,67.35
Taguig Cty,RON 91,60.30,70.90,66.35
Taguig Cty,DIESEL,51.70,59.92,56.00
Taguig Cty,DIESEL PLUS,58.00,63.60,58.00
Taguig Cty,KEROSENE,64.95,66.59,64.95
