City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,66.55,74.09,#N/A
Caloocan City,RON 95,55.15,70.84,67.85
Caloocan City,RON 91,54.15,69.54,65.10
Caloocan City,DIESEL,48.95,57.94,55.50
Caloocan City,DIESEL PLUS,55.80,61.55,#N/A
Caloocan City,KEROSENE,58.90,58.90,58.90
Quezon City,RON 100,63.70,67.45,#N/A
Quezon City,RON 97,59.85,70.36,#N/A
Quezon City,RON 95,58.20,70.35,66.50
Quezon City,RON 91,57.20,69.19,64.70
Quezon City,DIESEL,49.95,57.89,56.00
Quezon City,DIESEL PLUS,54.55,60.71,#N/A
Quezon City,KEROSENE,59.74,66.17,#N/A
Manila,RON 100,65.60,71.30,#N/A
Manila,RON 97,63.20,73.80,#N/A
Manila,RON 95,62.15,70.30,62.30
Manila,RON 91,60.55,68.30,68.30
Manila,DIESEL,52.05,59.27,58.22
Manila,DIESEL PLUS,55.55,62.95,#N/A
Manila,KEROSENE,58.63,64.05,#N/A
Pasig City,RON 100,65.10,66.15,#N/A
Pasig City,RON 97,64.35,72.95,#N/A
Pasig City,RON 95,59.95,71.30,63.15
Pasig City,RON 91,58.95,68.80,62.65
Pasig City,DIESEL,51.60,57.45,57.45
Pasig City,DIESEL PLUS,56.05,61.75,#N/A
Pasig City,KEROSENE,59.63,61.80,#N/A
Taguig Cty,RON 100,69.10,70.40,70.40
Taguig Cty,RON 97,69.20,73.45,72.90
Taguig Cty,RON 95,62.75,71.76,68.40
Taguig Cty,RON 91,61.35,70.76,67.40
Taguig Cty,DIESEL,52.90,59.25,57.20
Taguig Cty,DIESEL PLUS,59.20,62.25,59.20
Taguig Cty,KEROSENE,66.20,67.84,66.20
