City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,66.40,71.70,#N/A
Caloocan City,RON 95,55.00,67.15,66.75
Caloocan City,RON 91,54.00,66.45,65.75
Caloocan City,DIESEL,61.00,67.80,67.75
Caloocan City,DIESEL PLUS,65.85,77.75,#N/A
Caloocan City,KEROSENE,74.00,75.22,#N/A
Quezon City,RON 100,66.35,69.85,#N/A
Quezon City,RON 97,61.10,71.85,64.85
Quezon City,RON 95,59.20,68.59,61.55
Quezon City,RON 91,58.25,67.39,61.35
Quezon City,DIESEL,61.08,69.64,64.50
Quezon City,DIESEL PLUS,65.85,74.10,#N/A
Quezon City,KEROSENE,74.84,81.27,#N/A
Manila,RON 100,68.40,71.32,#N/A
Manila,RON 97,62.95,72.06,#N/A
Manila,RON 95,61.20,67.35,64.55
Manila,RON 91,60.20,67.50,63.55
Manila,DIESEL,63.30,70.30,70.30
Manila,DIESEL PLUS,66.30,73.45,#N/A
Manila,KEROSENE,74.06,82.85,#N/A
Pasig City,RON 100,68.15,71.95,#N/A
Pasig City,RON 97,64.85,73.10,#N/A
Pasig City,RON 95,59.40,68.05,63.30
Pasig City,RON 91,59.10,66.90,62.30
Pasig City,DIESEL,63.30,73.60,67.00
Pasig City,DIESEL PLUS,67.30,74.25,#N/A
Pasig City,KEROSENE,74.73,77.85,#N/A
Taguig Cty,RON 100,69.40,69.40,69.40
Taguig Cty,RON 97,65.70,75.50,74.70
Taguig Cty,RON 95,63.00,72.89,65.40
Taguig Cty,RON 91,62.00,72.49,64.40
Taguig Cty,DIESEL,65.30,72.80,68.95
Taguig Cty,DIESEL PLUS,70.95,76.40,70.95
Taguig Cty,KEROSENE,82.94,84.15,#N/A
