City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,68.55,76.09,#N/A
Caloocan City,RON 95,56.65,72.84,67.85
Caloocan City,RON 91,56.15,71.54,67.10
Caloocan City,DIESEL,51.90,59.64,57.20
Caloocan City,DIESEL PLUS,59.20,63.25,#N/A
Caloocan City,KEROSENE,59.19,61.22,#N/A
Quezon City,RON 100,61.70,66.05,#N/A
Quezon City,RON 97,61.85,72.60,#N/A
Quezon City,RON 95,58.60,72.19,61.95
Quezon City,RON 91,58.10,71.19,61.20
Quezon City,DIESEL,51.65,59.59,55.25
Quezon City,DIESEL PLUS,56.55,62.90,57.25
Quezon City,KEROSENE,60.84,67.27,#N/A
Manila,RON 100,67.05,68.00,67.05
Manila,RON 97,65.50,75.80,#N/A
Manila,RON 95,64.05,72.30,65.05
Manila,RON 91,62.55,70.30,64.05
Manila,DIESEL,54.05,60.97,57.45
Manila,DIESEL PLUS,56.30,64.65,57.65
Manila,KEROSENE,59.73,65.95,#N/A
Pasig City,RON 100,67.10,68.15,#N/A
Pasig City,RON 97,64.69,74.95,#N/A
Pasig City,RON 95,61.95,69.55,65.15
Pasig City,RON 91,60.95,69.65,64.65
Pasig City,DIESEL,53.45,59.15,57.15
Pasig City,DIESEL PLUS,57.75,63.45,#N/A
Pasig City,KEROSENE,60.75,62.90,#N/A
Taguig Cty,RON 100,67.05,72.40,72.40
Taguig Cty,RON 97,71.20,75.45,74.90
Taguig Cty,RON 95,64.75,73.45,70.40
Taguig Cty,RON 91,63.35,71.45,69.40
Taguig Cty,DIESEL,54.60,60.95,58.90
Taguig Cty,DIESEL PLUS,57.65,63.95,60.90
Taguig Cty,KEROSENE,67.30,68.94,67.30
