City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,76.35,79.35,#N/A
Caloocan City,RON 95,68.55,78.40,76.45
Caloocan City,RON 91,67.55,77.70,75.70
Caloocan City,DIESEL,71.85,78.00,78.00
Caloocan City,DIESEL PLUS,77.40,82.55,80.00
Caloocan City,KEROSENE,77.75,78.97,#N/A
Quezon City,RON 100,74.10,76.95,#N/A
Quezon City,RON 97,70.85,81.56,72.35
Quezon City,RON 95,67.15,78.56,75.05
Quezon City,RON 91,66.10,76.66,#N/A
Quezon City,DIESEL,71.05,78.96,74.95
Quezon City,DIESEL PLUS,75.00,83.06,#N/A
Quezon City,KEROSENE,78.59,85.05,#N/A
Manila,RON 100,76.70,78.50,77.95
Manila,RON 97,69.85,81.60,#N/A
Manila,RON 95,70.35,77.13,75.95
Manila,RON 91,67.85,75.90,75.20
Manila,DIESEL,72.70,77.15,74.90
Manila,DIESEL PLUS,75.95,81.25,#N/A
Manila,KEROSENE,77.29,87.55,#N/A
Pasig City,RON 100,77.80,77.95,#N/A
Pasig City,RON 97,72.35,80.30,#N/A
Pasig City,RON 95,66.20,77.60,74.95
Pasig City,RON 91,65.70,75.40,75.20
Pasig City,DIESEL,69.80,78.80,77.40
Pasig City,DIESEL PLUS,79.15,82.80,#N/A
Pasig City,KEROSENE,78.48,81.80,#N/A
Taguig Cty,RON 100,77.40,77.40,77.40
Taguig Cty,RON 97,74.85,80.60,80.30
Taguig Cty,RON 95,72.15,77.80,75.95
Taguig Cty,RON 91,71.25,75.70,75.20
Taguig Cty,DIESEL,73.45,77.65,77.35
Taguig Cty,DIESEL PLUS,79.15,82.25,79.15
Taguig Cty,KEROSENE,84.90,87.90,#N/A
