City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,83.50,87.30,#N/A
Caloocan City,RON 95,75.15,85.41,83.25
Caloocan City,RON 91,74.15,84.56,79.90
Caloocan City,DIESEL,69.95,78.25,74.65
Caloocan City,DIESEL PLUS,77.45,80.55,#N/A
Caloocan City,KEROSENE,75.65,76.29,#N/A
Quezon City,RON 100,81.90,82.85,#N/A
Quezon City,RON 97,77.15,89.14,#N/A
Quezon City,RON 95,74.70,85.30,80.45
Quezon City,RON 91,73.40,82.76,79.70
Quezon City,DIESEL,67.75,75.91,73.40
Quezon City,DIESEL PLUS,74.85,79.52,75.50
Quezon City,KEROSENE,77.22,82.92,#N/A
Manila,RON 100,83.85,84.80,83.85
Manila,RON 97,81.85,88.60,#N/A
Manila,RON 95,76.69,85.10,81.85
Manila,RON 91,75.15,82.80,81.10
Manila,DIESEL,70.60,75.55,73.90
Manila,DIESEL PLUS,75.50,80.40,75.90
Manila,KEROSENE,75.71,76.32,#N/A
Pasig City,RON 100,83.70,83.90,#N/A
Pasig City,RON 97,80.15,88.75,#N/A
Pasig City,RON 95,73.40,85.25,80.85
Pasig City,RON 91,72.90,81.85,81.10
Pasig City,DIESEL,69.60,75.55,73.90
Pasig City,DIESEL PLUS,75.90,80.70,#N/A
Pasig City,KEROSENE,76.38,79.70,#N/A
Taguig Cty,RON 100,83.85,83.85,83.85
Taguig Cty,RON 97,81.95,88.75,88.50
Taguig Cty,RON 95,78.25,85.35,85.35
Taguig Cty,RON 91,77.25,83.20,81.10
Taguig Cty,DIESEL,70.80,75.15,74.65
Taguig Cty,DIESEL PLUS,75.90,80.55,80.55
Taguig Cty,KEROSENE,82.80,82.80,82.80
