City,Product,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A,#N/A
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,61.65,65.00,#N/A
Caloocan City,RON 95,54.65,66.60,62.95
Caloocan City,RON 91,52.35,65.10,62.20
Caloocan City,DIESEL,44.50,52.45,48.75
Caloocan City,DIESEL PLUS,54.30,54.79,#N/A
Caloocan City,KEROSENE,52.30,53.52,#N/A
Quezon City,RON 100,62.05,65.80,#N/A
Quezon City,RON 97,56.05,67.10,#N/A
Quezon City,RON 95,52.05,66.15,59.75
Quezon City,RON 91,51.05,65.15,58.75
Quezon City,DIESEL,43.10,52.05,49.00
Quezon City,DIESEL PLUS,50.95,53.96,#N/A
Quezon City,KEROSENE,53.14,53.14,#N/A
Manila,RON 100,62.25,66.40,#N/A
Manila,RON 97,61.25,68.75,#N/A
Manila,RON 95,56.60,66.30,64.40
Manila,RON 91,55.95,65.15,63.40
Manila,DIESEL,44.10,53.22,51.47
Manila,DIESEL PLUS,50.47,56.20,#N/A
Manila,KEROSENE,52.36,54.84,#N/A
Pasig City,RON 100,61.25,65.30,#N/A
Pasig City,RON 97,60.00,68.90,#N/A
Pasig City,RON 95,55.30,66.40,58.25
Pasig City,RON 91,54.30,65.30,57.75
Pasig City,DIESEL,45.10,52.00,48.70
Pasig City,DIESEL PLUS,50.35,55.25,#N/A
Pasig City,KEROSENE,53.03,53.03,#N/A
Taguig Cty,RON 100,64.20,65.50,65.50
Taguig Cty,RON 97,64.30,72.53,#N/A
Taguig Cty,RON 95,57.85,68.30,63.50
Taguig Cty,RON 91,56.45,67.05,62.50
Taguig Cty,DIESEL,46.15,54.77,50.45
Taguig Cty,DIESEL PLUS,52.45,57.53,52.45
Taguig Cty,KEROSENE,59.65,61.24,59.65
