City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,74.00,81.29,#N/A
Caloocan City,RON 95,66.20,75.30,73.00
Caloocan City,RON 91,65.20,74.55,70.00
Caloocan City,DIESEL,65.45,74.70,72.65
Caloocan City,DIESEL PLUS,75.70,78.80,#N/A
Caloocan City,KEROSENE,72.00,73.22,#N/A
Quezon City,RON 100,72.40,73.75,#N/A
Quezon City,RON 97,67.05,80.50,#N/A
Quezon City,RON 95,65.05,75.89,70.85
Quezon City,RON 91,64.20,73.21,70.10
Quezon City,DIESEL,65.25,74.88,72.90
Quezon City,DIESEL PLUS,73.30,78.52,73.75
Quezon City,KEROSENE,73.57,79.27,#N/A
Manila,RON 100,73.75,74.70,73.75
Manila,RON 97,71.75,79.39,#N/A
Manila,RON 95,68.00,75.23,71.75
Manila,RON 91,67.10,73.70,71.00
Manila,DIESEL,68.99,73.46,72.15
Manila,DIESEL PLUS,73.34,78.65,74.15
Manila,KEROSENE,70.54,72.67,72.56
Pasig City,RON 100,73.60,73.80,#N/A
Pasig City,RON 97,70.05,78.65,#N/A
Pasig City,RON 95,65.65,75.25,71.75
Pasig City,RON 91,65.15,71.75,71.00
Pasig City,DIESEL,68.85,73.80,72.25
Pasig City,DIESEL PLUS,74.25,78.95,#N/A
Pasig City,KEROSENE,72.73,74.90,#N/A
Taguig Cty,RON 100,73.75,73.75,73.75
Taguig Cty,RON 97,71.85,82.15,81.60
Taguig Cty,RON 95,69.60,76.40,75.25
Taguig Cty,RON 91,68.15,76.10,71.75
Taguig Cty,DIESEL,69.15,75.40,72.90
Taguig Cty,DIESEL PLUS,74.15,79.95,74.15
Taguig Cty,KEROSENE,79.15,80.94,79.15
