City,Product,Min Price,Max Price,Common Price
Caloocan City,RON 100,#N/A,#N/A,#N/A
Caloocan City,RON 97,70.85,74.15,74.15
Caloocan City,RON 95,61.00,73.25,71.80
Caloocan City,RON 91,60.00,72.45,69.85
Caloocan City,DIESEL,68.00,79.70,78.95
Caloocan City,DIESEL PLUS,78.15,83.05,#N/A
Caloocan City,KEROSENE,80.35,81.57,#N/A
Quezon City,RON 100,71.35,75.00,#N/A
Quezon City,RON 97,65.95,76.05,#N/A
Quezon City,RON 95,63.30,73.10,67.55
Quezon City,RON 91,62.15,71.75,66.55
Quezon City,DIESEL,71.15,79.10,77.70
Quezon City,DIESEL PLUS,77.45,82.30,#N/A
Quezon City,KEROSENE,81.19,87.62,#N/A
Manila,RON 100,74.00,75.55,#N/A
Manila,RON 97,66.70,75.20,#N/A
Manila,RON 95,65.15,72.50,71.90
Manila,RON 91,64.27,72.05,70.90
Manila,DIESEL,73.30,79.05,77.35
Manila,DIESEL PLUS,77.95,82.45,#N/A
Manila,KEROSENE,80.41,89.00,#N/A
Pasig City,RON 100,71.80,73.45,#N/A
Pasig City,RON 97,69.20,74.65,#N/A
Pasig City,RON 95,63.05,73.20,67.00
Pasig City,RON 91,62.55,72.05,68.00
Pasig City,DIESEL,72.25,79.60,77.30
Pasig City,DIESEL PLUS,79.30,83.15,#N/A
Pasig City,KEROSENE,81.08,84.20,#N/A
Taguig Cty,RON 100,77.05,77.05,77.05
Taguig Cty,RON 97,71.70,77.05,76.45
Taguig Cty,RON 95,68.05,75.65,73.05
Taguig Cty,RON 91,67.05,74.29,72.05
Taguig Cty,DIESEL,73.95,80.10,79.60
Taguig Cty,DIESEL PLUS,81.60,83.20,81.60
Taguig Cty,KEROSENE,89.29,90.50,#N/A
